ID	TARGET	TEXT	STANCE	WORDS	IS_CORRECT	PREDICT
2499	深圳禁摩限电	以禁代管，以罚代管。//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST	以 禁 代管 以 罚 代管 深圳 禁 摩 限电 对准 餐饮 餐饮业 只 可 自行 自行车 行车 送 外卖	True	AGAINST
2500	深圳禁摩限电	有的根本不等红绿灯还拿他没办法，如果有什么事还是机动车和非机动车发生的事故，机动车全责，而大部分事故是非机动车引起的。	FAVOR	有 根本 不 等 红绿 红绿灯 绿灯 还 拿 他 没 办法 如果 有 什么 事 还是 机动 机动车 动车 非机动 非机动车 机动 机动车 动车 发生 事故 机动 机动车 动车 全责 而 大部 大部分 部分 事故 是 非机动 非机动车 机动 机动车 动车 引起	False	AGAINST
2504	深圳禁摩限电	为什么要严禁的这么重！说好听了是一劳永逸，其实这不就是因为那样更加费时费力吗！中国式怠惰。 	AGAINST	为什么 什么 要 严禁 这么 重 说好 说好听 好听 是 一劳永逸 其实 这 不 就是 因为 那样 更加 费时 费时费力 费力 吗 中国 中国式 怠惰	True	AGAINST
2505	深圳禁摩限电	找上级不予理睬，直到群体事件。骗局始于XX，XX源于制度。保增长是为就业率，全民创业也为就业率，只要能赚钱放任搞活，底线是不发生系统风险。管它黑猫白猫。 |P2P你知道...	AGAINST	找 上级 不予 不予理睬 理睬 直到 群体 事件 骗局 始于 xx xx 源于 制度 保 增长 是 为 就业 就业率 全民 创业 也 为 就业 就业率 只要 能 赚钱 放任 搞活 底线 是 不 发生 系统 风险 管 它 黑猫 白猫 p2p 你 知道	True	AGAINST
2506	深圳禁摩限电	但从其舆情反响看，这急遽冲击民众真实生活和快递业，以至于执法中引发某些冲突，这跟数字昭示的显著治理效果形成了不小“温差”。http://t.cn/RqywSwa	NONE	但 从 其 舆情 反响 看 这 急遽 冲击 民众 真实 生活 快递 业 以至 以至于 至于 执法 中 引发 某些 冲突 这 跟 数字 昭示 显著 治理 效果 形成 不小 温差	False	FAVOR
2513	深圳禁摩限电	确实胆大妄为，红灯随意闯，道路随意选，给很多开车的司机制造了不小的麻烦，“但问题出在人身上，为什么要把板子打在摩的电动车上呢”？	NONE	确实 胆大 胆大妄为 妄为 红灯 随意 闯 道路 随意 选 给 很多 开车 司机 制造 不小 麻烦 但 问题 出 在 人 身上 为什么 什么 要 把 板子 打 在 摩 电动 电动车 动车 上 呢	False	FAVOR
2517	深圳禁摩限电	深圳电动车都限。摩托车更别想//新浪网友:过段时间限电摩//【深圳回应出台汽车限购令】 http://t.cn/RZ2o5rx	FAVOR	深圳 电动 电动车 动车 都 限 摩托 摩托车 托车 更 别 想 新浪 网友 过段时间 段时间 时间 限电 摩 深圳 回应 出台 汽车 限购 令	True	FAVOR
2518	深圳禁摩限电	#深圳禁摩限电# 在地铁站，@深圳宝安交警 坚决查处非法拉客的电动车！	FAVOR	深圳 禁 摩 限电 在 地铁 地铁站 铁站 深圳 宝安 交警 坚决 查处 非法 拉客 电动 电动车 动车	True	FAVOR
2528	深圳禁摩限电	是个什么道理，政府执行这些政策都没有问过市民意见，一刀切不顾百姓死活，专制的政府就是牛逼，惹不起	AGAINST	是 个 什么 道理 政府 执行 这些 政策 都 没有 问 过 市民 意见 一刀 一刀切 刀切 不顾 百姓 死活 专制 政府 就是 牛 逼 惹不起	True	AGAINST
2530	深圳禁摩限电	#深圳“禁摩限电”# 4月11日晚，@深圳宝安交警 新安中队在灵芝地铁站出口开展禁摩限电行动，严查非法营运电动电动车。10人因涉嫌聚众扰乱社会秩序被依法拘留。	NONE	深圳 禁 摩 限电 NUMBER 月 NUMBER 日 晚 深圳 宝安 交警 新安 中队 在 灵芝 地铁 地铁站 铁站 出口 开展 禁 摩 限电 行动 严查 非法 营运 电动 电动 电动车 动车 NUMBER 人 因涉嫌 涉嫌 聚众 扰乱 社会 社会秩序 秩序 被 依法 拘留	False	AGAINST
2533	深圳禁摩限电	#深圳“禁摩限电”# 目前，@坪山交警 正在行动，组织警力在各个复杂路段严查摩托车和电动自行车交通违法。	FAVOR	深圳 禁 摩 限电 目前 坪 山 交警 正在 行动 组织 警力 在 各个 复杂 路段 严查 摩托 摩托车 托车 电动 自行 自行车 行车 交通 违法	False	AGAINST
2536	深圳禁摩限电	用纳税人的钱激励不便于纳税人的事，这逻辑有点乱，我要好好捋一捋	AGAINST	用 纳税 纳税人 钱 激励 不 便于 纳税 纳税人 事 这 逻辑 有点 乱 我 要 好好 捋 一捋	True	AGAINST
2538	深圳禁摩限电	从深圳禁电禁摩看，公权是多么猖狂，真不把下层百姓放在眼里。	AGAINST	从 深圳 禁 电 禁 摩 看 公权 是 多么 猖狂 真不 把 下层 百姓 放在 放在眼里 眼里	False	FAVOR
2541	深圳禁摩限电	请问我开小电摩从深圳到广州的话，要带多少个充电宝	NONE	请问 我 开 小 电 摩 从 深圳 到 广州 的话 要 带 多少 个 充电 宝	False	FAVOR
2548	深圳禁摩限电	送外卖，没钱买车的买摩托车送孩子上下学都不行了…呵呵，政府真牛！政府官员不为人民服务要他们做什么？我只想说：gov，呵呵 |洛阳·大学...	AGAINST	送 外卖 没钱 没钱买 车 买 摩托 摩托车 托车 送 孩子 上下 上下学 下学 都 不行 呵呵 政府 真 牛 政府 官员 不 为 人民 服务 要 他们 做 什么 我 只 想 说 gov 呵呵 洛阳 大学	True	AGAINST
2549	深圳禁摩限电	偏偏有个人告诉你别人都能上清华，你为什么不行，你他妈的为什么不行。 |上海	AGAINST	偏偏 有 个人 告诉 你 别人 都 能 上 清华 你 为什么 什么 不行 你 他妈的 为什么 什么 不行 上海	False	FAVOR
2551	深圳禁摩限电	春晚够烂的，人民日报连续两周天天点赞。说要拆围墙的时候，呵呵人民日报的劲去哪了？到了深圳禁摩限电一个个逮着机会了带领着中国网民们煽风点火。	FAVOR	春晚 够 烂 人民 人民日报 日报 连续 两周 天天 天天点 赞 说 要 拆 围墙 时候 呵呵 人民 人民日报 日报 劲 去 哪 到 深圳 禁 摩 限电 一个 一个个 个个 逮 着 机会 带领 着 中国 中国网民 网民 们 煽风点火 点火	False	AGAINST
2553	深圳禁摩限电	电动车就是这只被拎出的羊。这只羊之所以会任人宰割，究其根本，是因为羊的主人和羊一样的孱弱。 http://t.cn/Rqqy5dl	AGAINST	电动 电动车 动车 就是 这 只 被 拎 出 羊 这 只 羊 之所以 所以 会 任人 任人宰割 宰割 究其 根本 是因为 因为 羊 主人 羊 一样 孱弱	True	AGAINST
2554	深圳禁摩限电	别家的微博姓民？就你特别，你不如把微博关掉，你们的做法就像深圳的禁摩限电，留下了光辉的历史。	AGAINST	别家 微 博 姓 民 就 你 特别 你 不如 把 微 博 关掉 你们 做法 就 像 深圳 禁 摩 限电 留下 光辉 历史	False	FAVOR
2561	深圳禁摩限电	为什么要反对禁摩？我当时是懵逼的。把我东西抢走了还问为啥要不能抢呢，在你国生存还得琢磨这些问题真的很累啊。	AGAINST	为什么 什么 要 反对 禁 摩 我 当时 是 懵 逼 把 我 东西 抢走 抢走了 还 问 为啥 要 不能 抢 呢 在 你 国 生存 还 得 琢磨 这些 问题 真的 很 累 啊	True	AGAINST
2563	深圳禁摩限电	深圳禁摩限电运动，在深圳南头立交桥下的“电单车坟场”。百姓的财产真心不是钱啊！ http://t.cn/RqJ9jXh	AGAINST	深圳 禁 摩 限电 运动 在 深圳 南头 立交 立交桥 下 电单车 单车 坟场 百姓 财产 真心 不是 钱 啊	False	FAVOR
2564	深圳禁摩限电	没有从深圳全局来考虑，真要讨论，深圳也不是牺牲品，而是全国，禁摩是否对的？在公交地铁发达的城市，禁摩应该是要实施的	FAVOR	没有 从 深圳 全局 来 考虑 真 要 讨论 深圳 也 不是 牺牲 牺牲品 而是 全国 禁 摩 是否 对 在 公交 地铁 发达 城市 禁 摩 应该 是 要 实施	False	AGAINST
2565	深圳禁摩限电	主题执法日迟迟不来，笋岗片区多了好几部崭新的三轮。	FAVOR	主题 执法 日 迟迟 不 来 笋 岗 片区 多 好几 好几部 几部 崭新 三轮	False	AGAINST
2568	深圳禁摩限电	从长远看，深圳禁摩限电也许没有错。但短时间内一棍子打死，未免太绝情了！	AGAINST	从长远看 长远 看 深圳 禁 摩 限电 也许 没有 错 但 短时 短时间 时间 内 一棍子 一棍子打死 棍子 打死 未免 未免太 绝情	False	FAVOR
2570	深圳禁摩限电	管理城市和国家的人，在没有解决市民需要的前提下，没有规划的打压。就是粗暴野蛮。#凤凰视频客户端视频推荐#04.07 深圳“禁摩限电”引发社会舆论关注|2016-04-07... (分享自@凤凰视频客户端)	AGAINST	管理 城市 国家 人 在 没有 解决 市民 需要 前提 下 没有 规划 打压 就是 粗暴 野蛮 凤凰 视频 客户 客户端 视频 推荐 NUMBER 深圳 禁 摩 限电 引发 社会 社会舆论 舆论 关注 NUMBER NUMBER NUMBER 分享 自 凤凰 视频 客户 客户端	True	AGAINST
2571	深圳禁摩限电	然并卵青岛禁摩多少年了，路上依然挺多	NONE	然 并 卵 青岛 禁 摩 多少 年 路上 依然 挺 多	False	AGAINST
2577	深圳禁摩限电	请问某组织，如果每一个网民有一张选票，你们敢禁网么？	AGAINST	请问 某 组织 如果 每 一个 网民 有 一张 选票 你们 敢 禁 网 么	False	FAVOR
2586	深圳禁摩限电	觉得是个假问题。禁摩限电是针对违法违规行为，如禁止无证驾驶摩托车等。出行方便是建立在违法之上，那要法律干嘛呀。	FAVOR	觉得 是 个 假 问题 禁 摩 限电 是 针对 违法 违规 违规行为 行为 如 禁止 无证 驾驶 摩托 摩托车 托车 等 出行 方便 是 建立 在 违法 之上 那 要 法律 干嘛 呀	False	AGAINST
2591	深圳禁摩限电	此物质大小均匀，油光发亮，直接洒进麦田，可让庄稼长势良好。此举，既拓宽了城市道路，又肥沃了麦田，利国利民的好事呀，深圳警方蛮拼的，点赞	NONE	此 物质 大小 均匀 油光 发亮 直接 洒 进 麦田 可 让 庄稼 长势 良好 此举 既 拓宽 城市 城市道路 市道 道路 又 肥沃 麦田 利国 利国利民 国利 国利民 利民 好事 呀 深圳 警方 蛮 拼 点 赞	False	AGAINST
2596	深圳禁摩限电	更不能给交管部门带来现实的利益，所以就一禁了之？受了当年“洁尔阴”广告的启发：难言之隐，一洗了之？	AGAINST	更 不能 给 交管 交管部门 部门 带来 现实 利益 所以 就 一 禁 之 受 当年 洁尔阴 广告 启发 难言 难言之隐 一 洗 之	True	AGAINST
2600	深圳禁摩限电	支持！限摩限电是深圳很多年前就有的政策了 最近那些摩托车又冒出来 你守规矩就算了 但是管你红灯绿灯逆行不逆行的往前冲 实在太不安全了 走路也怕他们坐车上也怕他们 对实在有需要的行业设定相关的法规就好了……	FAVOR	支持 限 摩 限电 是 深圳 很多 很多年 多年 前 就 有 政策 最近 那些 摩托 摩托车 托车 又 冒出 冒出来 出来 你 守规矩 规矩 就算 但是 管 你 红灯 绿灯 逆行 不 逆行 往前 冲 实在 太 不 安全 走路 也 怕 他们 坐车 上 也 怕 他们 对 实在 有 需要 行业 设定 相关 法规 就 好	False	AGAINST
2601	深圳禁摩限电	它们的口号是抓车卖钱，用钱买车。只许自己点灯，不许别人点火。	AGAINST	它们 口号 是 抓 车 卖钱 用钱 买车 只许 自己 点灯 不许 别人 点火	True	AGAINST
2604	深圳禁摩限电	没有从深圳全局来考虑，真要讨论，深圳也不是牺牲品，而是全国，禁摩是否对的？在公交地铁发达的城市，禁摩应该是要实施的 	FAVOR	没有 从 深圳 全局 来 考虑 真 要 讨论 深圳 也 不是 牺牲 牺牲品 而是 全国 禁 摩 是否 对 在 公交 地铁 发达 城市 禁 摩 应该 是 要 实施	False	AGAINST
2606	深圳禁摩限电	日本全面进入樱花季，中国民众迎来清明小长假，深圳实施史上最严“禁摩限电”令，北京和颐酒店发生女生遭劫持事件。【不相信有两万六千名学员】 http://t.cn/Rqt1NWI	NONE	日本 全面 进入 樱花 樱花季 花季 中国 民众 迎来 清明 小 长假 深圳 实施 史 上 最 严 禁 摩 限电 令 北京 颐 酒店 发生 女生 遭劫 遭劫持 劫持 事件 不 相信 有 两万 两万六千 万六 六千 名 学员	False	AGAINST
2608	深圳禁摩限电	#深圳禁摩限电# 持续进行中	NONE	深圳 禁 摩 限电 持续 进行 中	False	FAVOR
2609	深圳禁摩限电	禁摩限电 不是很好嘛，干吗反对。 	FAVOR	禁 摩 限电 不是 很 好 嘛 干吗 反对	True	FAVOR
2612	深圳禁摩限电	电动车泛滥的上梅林地铁站有人管么？ 	FAVOR	电动 电动车 动车 泛滥 上 梅林 地铁 地铁站 铁站 有人 管 么	False	AGAINST
2613	深圳禁摩限电	深圳曾经是改革开放的窗口，今天在新经济形势下又来到一个新窗口，我们希望深圳能够再次贡献改革的智慧，为电动自行车的未来探出一条明路。『媒体:深圳禁摩限电有法律依据吗_手机新浪网』http://t.cn/RqLdlag	NONE	深圳 曾经 是 改革 改革开放 开放 窗口 今天 在 新 经济 形势 下 又 来到 一个 新窗口 窗口 我们 希望 深圳 能够 再次 贡献 改革 智慧 为 电动 自行 自行车 行车 未来 探 出 一条 明 路 媒体 深圳 禁 摩 限电 有 法律 法律依据 依据 吗 手机 新浪 新浪网	False	AGAINST
2615	深圳禁摩限电	因官员大量腐败,所以要公开官员财产,口号喊了多少年也没动静,还是对付百姓的政策出台的快啊	AGAINST	因 官员 大量 腐败 所以 要 公开 官员 财产 口号 喊 多少 年 也 没动 没动静 动静 还是 对付 百姓 政策 出台 快 啊	True	AGAINST
2623	深圳禁摩限电	拘留无证78人。外卖行业的超标电动车，也被列入执法对象范围内。民警表示，外卖行业多为短途运送，需使用自行车遵规行驶。http://t.cn/RqbF3gA	FAVOR	拘留 无证 NUMBER 人 外卖 行业 超标 电动 电动车 动车 也 被 列入 执法 对象 范围 内 民警 表示 外卖 行业 多 为 短途 运送 需 使用 自行 自行车 行车 遵 规 行驶	False	AGAINST
2628	深圳禁摩限电	城市本来就是要禁摩，逆道行驶，违规载客，什么玩意 	FAVOR	城市 本来 就是 要 禁 摩 逆 道 行驶 违规 载客 什么 玩意	False	AGAINST
2629	深圳禁摩限电	@深圳坪山交警 @深圳交警 #深圳禁摩限电#深圳禁摩限电还在进行吗？@深圳坪山交警 看到了吗？ |深圳·坪山...	FAVOR	深圳 坪 山 交警 深圳 交警 深圳 禁 摩 限电 深圳 禁 摩 限电 还 在 进行 吗 深圳 坪 山 交警 看到 吗 深圳 坪 山	True	FAVOR
2633	深圳禁摩限电	难道路就不塞了吗？ 现在面包车抢劫偷窃的事件多得很，是不是要限制面包车啊？ 以禁代管，卑鄙无耻，无视底层百姓，无视民生！ 	AGAINST	难道 路 就 不 塞 吗 现在 面包 面包车 包车 抢劫 偷窃 事件 多得很 是不是 不是 要 限制 面包 面包车 包车 啊 以 禁 代管 卑鄙 卑鄙无耻 无耻 无视 底层 百姓 无视 民生	True	AGAINST
2634	深圳禁摩限电	对深圳禁摩限电一事，骂声一片。政策出台的太草率了，给老百姓带来了诸多的不便。	AGAINST	对 深圳 禁 摩 限电 一事 骂声 一片 政策 出台 太 草率 给 老百姓 百姓 带来 诸多 不便	True	AGAINST
2639	深圳禁摩限电	车长等做了规范，而且对车速、启动和载重做了限制。http://t.cn/RqMk0vU	NONE	车长 等 做 规范 而且 对 车速 启动 载重 做 限制	False	AGAINST
2644	深圳禁摩限电	禁摩限电 ！ 生活来之不易，哪个生活富裕点的会开着电车搭着一家大小跑 ？	AGAINST	禁 摩 限电 生活 来之不易 不易 哪个 生活 生活富裕 富裕 点 会 开 着 电车 搭 着 一家 大小 跑	True	AGAINST
2646	深圳禁摩限电	深圳禁摩限电再一次颠覆我的价值观，我无法面对以后的工作！	AGAINST	深圳 禁 摩 限电 再 一次 颠覆 我 价值 价值观 我 无法 面对 以后 工作	False	FAVOR
2649	深圳禁摩限电	再严格管理就是，毕竟快递业算是现代物流业里面的基础建设，公共事业的性质还是有一点的，他的存在减少了许多外出购物的车辆出行，也算是贡献吧。	FAVOR	再 严格 严格管理 管理 就是 毕竟 快递 业 算是 现代 物流 物流业 里面 基础 建设 公共 公共事业 共事 事业 性质 还是 有 一点 他 存在 减少 许多 外出 购物 车辆 出行 也 算是 贡献	False	AGAINST
2650	深圳禁摩限电	快递员生计的问题。治理摩托车和电动车是“民生”，一禁了之同样损害 “民生”。治理并非简单的“是非题”，考虑“怎么管”更合理，才能保障百姓利益。	NONE	快递 员 生计 问题 治理 摩托 摩托车 托车 电动 电动车 动车 是 民生 一 禁 之 同样 损害 民生 治理 并非 简单 是非 是非题 考虑 怎么 管 更 合理 才能 保障 百姓 利益	False	FAVOR
2652	深圳禁摩限电	！107国道估计每天都要撞飞几个违规的电动车！！至于快递行业等特殊行业，也是要多给配额，不过也要多监管！	FAVOR	NUMBER 国道 估计 每天 都 要 撞 飞 几个 违规 电动 电动车 动车 至于 快递 行业 等 特殊 行业 也 是 要 多 给 配额 不过 也 要 多 监管	True	FAVOR
2653	深圳禁摩限电	对利用电动自行车、电动三轮车兜客揽客实施非法营运的，一律以扰乱公共场所秩序予以行政拘留。目前，已查扣非法营运电动车11台，11人因涉嫌扰乱公共场所秩序	FAVOR	对 利用 电动 自行 自行车 行车 电动 三轮 三轮车 兜 客 揽客 实施 非法 营运 一律 以 扰乱 公共 公共场所 场所 秩序 予以 行政 行政拘留 拘留 目前 已 查扣 非法 营运 电动 电动车 动车 NUMBER 台 NUMBER 人 因涉嫌 涉嫌 扰乱 公共 公共场所 场所 秩序	True	FAVOR
2654	深圳禁摩限电	骑电摩者那么随意与那么多贪腐官员现象具有同根文化，你们为何就没有禁止官员职业？横蛮进电摩，诱发了我们中国的诡异哲学根基：我们与世界的关系、人与人的关系是混乱不堪的	AGAINST	骑 电 摩 者 那么 随意 与 那么 多 贪腐 官员 现象 具有 同根 文化 你们 为何 就 没有 禁止 官员 职业 横蛮 进 电 摩 诱发 我们 中国 诡异 哲学 根基 我们 与 世界 关系 人 与 人 关系 是 混乱 不堪	False	FAVOR
2655	深圳禁摩限电	#深圳禁摩限电# 头顶每天都有飞机飞过 他们方便了舒服了 尾气却污染了我们 你们这个能管管吗 可以禁止吗 其实环保是个不错的理由...	AGAINST	深圳 禁 摩 限电 头顶 每天 都 有 飞机 飞过 他们 方便 舒服 尾气 却 污染 我们 你们 这个 能 管管 吗 可以 禁止 吗 其实 环保 是 个 不错 理由	True	AGAINST
2657	深圳禁摩限电	周三愿意跟我一块儿去参加凤凰卫视关于禁摩限电节目制作的小伙伴请按此格式报名，报名成功后一起约！我骑车去，由于地点不熟，我打算下午三点出发	NONE	周三 愿意 跟 我 一块 一块儿 块儿 去 参加 凤凰 凤凰卫视 卫视 关于 禁 摩 限电 节目 制作 小伙 小伙伴 伙伴 请 按 此 格式 报名 报名 成功 后 一起 约 我 骑车 骑车去 由于 地点 不 熟 我 打算 下午 三点 出发	False	AGAINST
2660	深圳禁摩限电	行动共查扣电动自行车1942辆、两轮摩托车139辆、三轮车199辆，拘留无... http://t.cn/Rqpai3G	FAVOR	行动 共 查扣 电动 自行 自行车 行车 NUMBER 辆 两轮 摩托 摩托车 托车 NUMBER 辆 三轮 三轮车 NUMBER 辆 拘留 无	False	AGAINST
2664	深圳禁摩限电	这算不算铁证呢？抢劫来的电动车重复销售无本万利，天下还真有这么好的买卖.从头到尾这么捋一遍，这就完全符合流氓强盗的逻辑了.	AGAINST	这 算不算 不算 铁证 呢 抢劫 来 电动 电动车 动车 重复 销售 无本万利 万利 天下 还 真 有 这么 好 买卖 从头 从头到尾 这么 捋 一遍 这 就 完全 完全符合 符合 流氓 强盗 逻辑	False	FAVOR
2666	深圳禁摩限电	 每月上班二八天， 劳动法规没人管。 纵有高薪不敢往， 权且留影自欣赏。	AGAINST	每月 上班 二八 天 劳动 法规 没人 没人管 纵 有 高薪 不敢 往 权且 留影 自 欣赏	True	AGAINST
2669	深圳禁摩限电	电动车学驾照，上牌照，记录违章，按机动车处罚！请问政府，你丢20元心疼吗？所以你们的罚款就是硫化氢，有味儿没用	AGAINST	电动 电动车 动车 学 驾照 上 牌照 记录 违章 按 机动 机动车 动车 处罚 请问 政府 你 丢 NUMBER 元 心疼 吗 所以 你们 罚款 就是 硫化 硫化氢 化氢 有 味儿 没用	True	AGAINST
2670	深圳禁摩限电	深l挖l坑，广l积l仇，人l民的合l法l财l产说收就收了，zf会赔钱吗？不让骑为何还让生产？	AGAINST	深 l 挖 l 坑 广 l 积 l 仇 人 l 民 合 l 法 l 财 l 产 说 收 就 收 zf 会 赔钱 吗 不让 骑 为何 还 让 生产	True	AGAINST
2672	深圳禁摩限电	北京已经清完地下室了，大家就没想过吗？只想在北上广讨生活，没想过自己的目标和发展，//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST	北京 已经 清 完 地下 地下室 大家 就 没 想 过 吗 只 想 在 北上 广 讨生活 生活 没 想 过 自己 目标 发展 深圳 禁 摩 限电 对准 餐饮 餐饮业 只 可 自行 自行车 行车 送 外卖	True	AGAINST
2674	深圳禁摩限电	#新闻早餐# 【本地新闻】交管部门：南京不会禁摩限电，但将继续严格监管。	NONE	新闻 早餐 本地 新闻 交管 交管部门 部门 南京 不会 禁 摩 限电 但 将 继续 严格 监管	False	AGAINST
2682	深圳禁摩限电	机车什么鬼？！深圳禁摩限电了！ |深圳·K歌王...	NONE	机车 什么 鬼 深圳 禁 摩 限电 深圳 歌王	False	FAVOR
2683	深圳禁摩限电	#深圳禁摩限电#今天的坪洲地铁口及固戍地铁口@深圳交警	FAVOR	深圳 禁 摩 限电 今天 坪 洲 地铁 地铁口 铁口 及 固 戍 地铁 地铁口 铁口 深圳 交警	False	AGAINST
2685	深圳禁摩限电	开电车不是中国人，拉客也要付出才有钱收，如果拉客中出现个别被抢被欺骗的事发生那时你们民警的事，试问没有这种车你就天下太平？？罚了中国人民的钱...//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST	开 电车 不是 中国 人 拉客 也 要 付出 才 有钱 收 如果 拉客 中 出现 个别 被 抢 被 欺骗 事 发生 那时 你们 民警 事 试问 没有 这种 车 你 就 天下 天下太平 太平 罚 中国 人民 钱 深圳 禁 摩 限电 对准 餐饮 餐饮业 只 可 自行 自行车 行车 送 外卖	True	AGAINST
2688	深圳禁摩限电	这和禁行是两个概念。今晚，深圳交警局局长支队长徐炜连线央视新闻1+1，就“禁摩限电”相关问题与白岩松进行交流。有理有据，赞一个	AGAINST	这 禁行 是 两个 概念 今晚 深圳 交警 局局长 局长 支队 支队长 队长 徐 炜 连线 央视 新闻 NUMBER NUMBER 就 禁 摩 限电 相关 问题 与 白岩松 进行 交流 有理 有理有据 赞 一个	True	AGAINST
2693	深圳禁摩限电	#深圳禁摩限电# 为了您的安全，切莫帮衬非法营运车辆！@深圳交警 @深圳侨报	FAVOR	深圳 禁 摩 限电 为了 您 安全 切莫 帮衬 非法 营运 车辆 深圳 交警 深圳 侨报	True	FAVOR
2694	深圳禁摩限电	支持禁摩限电！快递业使用电动车也应依法依规，有序管理，没有例外。	FAVOR	支持 禁 摩 限电 快递 业 使用 电动 电动车 动车 也 应 依法 依 规 有序 管理 没有 例外	True	FAVOR
2699	深圳禁摩限电	建议科级以上干部必须司法考试分数在330以上，不学法如何领导地方政府；三、建议国家对于违反法律规定的地方政策、部门规章等进行废除；四、建	AGAINST	建议 科级 以上 干部 必须 司法 考试 考试分数 分数 在 NUMBER 以上 不 学法 如何 领导 地方 政府 三 建议 国家 对于 违反 法律 规定 地方 政策 部门 部门规章 门规 规章 等 进行 废除 四 建	True	AGAINST
2700	深圳禁摩限电	今天恰巧又看到我市交管部门透过媒体向市民征求改进交管的意见。还是那句话，民主的权利若不行使就永远只能是一张纸。	NONE	今天 恰巧 又 看到 我市 交管 交管部门 部门 透过 媒体 向 市民 征求 改进 交管 意见 还是 那句话 民主 权利 若 不 行使 就 永远 只能 是 一张 纸	False	AGAINST
2708	深圳禁摩限电	根本应是曲域发展失衡，资源集中…城市建设应区域化，去功能化(多个中心)…人口素质要不断提高！ |上海·张江	NONE	根本 应 是 曲 域 发展 失衡 资源 集中 城市 建设 应 区域 区域化 去 功能 功能化 多个 中心 人口 人口素质 素质 要 不断 提高 上海 张 江	False	AGAINST
2718	深圳禁摩限电	一种交通工具的使用安全性是否应该和他的使用频率相挂钩，你天天吃苹果免不了会碰上有虫子，你一年吃一次西瓜还可能遇上个不熟的呢这种高危率的计算实在让人难以信服！再者而言，如果骑摩的购车了道路交通拥堵怎么解决	AGAINST	一种 交通 交通工具 通工 工具 使用 安全 安全性 是否 应该 他 使用 频率 相 挂钩 你 天天 吃 苹果 免不了 不了 会 碰上 有 虫子 你 一年 吃 一次 西瓜 还 可能 遇上 个 不熟 呢 这种 高 危 率 计算 实在 让 人 难以 信服 再者 而言 如果 骑 摩 购车 道路 交通 交通拥堵 拥堵 怎么 解决	True	AGAINST
2719	深圳禁摩限电	今年至目前为止共查扣非法营运三轮车944辆，接下来还将继续对星港城、松岗汽车站等三轮车聚集场所重点进行整治。@深圳交警 @宝安日报 @晶报 @奥一网	FAVOR	今年 至 目前 目前为止 前为 为止 共 查扣 非法 营运 三轮 三轮车 NUMBER 辆 接下 接下来 下来 还 将 继续 对 星 港城 松岗 汽车 汽车站 车站 等 三轮 三轮车 聚集 场所 重点 进行 整治 深圳 交警 宝安 日报 晶报 奥 一 网	True	FAVOR
2720	深圳禁摩限电	现在的领导能设身处地的为平民著想的有几人？作为政府官员能力其次，重要的是德。//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST	现在 领导 能 设身处地 身处 地 为 平民 著 想 有 几 人 作为 政府 官员 能力 其次 重要 是 德 深圳 禁 摩 限电 对准 餐饮 餐饮业 只 可 自行 自行车 行车 送 外卖	False	FAVOR
2722	深圳禁摩限电	小区里停了10辆电动车，有关部门在禁摩限电的同时，最好还是好好思考一下，如何规范这些大型电动车发展。	NONE	小区 里 停 NUMBER 辆 电动 电动车 动车 有关 部门 在 禁 摩 限电 同时 最好 还是 好好 思考 一下 如何 规范 这些 大型 电动 电动车 动车 发展	False	FAVOR
2724	深圳禁摩限电	 人为刀俎 我为鱼肉！！ 	AGAINST	人为 人为刀俎 刀俎 我为鱼肉 鱼肉	True	AGAINST
2726	深圳禁摩限电	现行法规对交通事故中的电动车几乎没什么处罚措施。地方政府出手治理，是末端治理。苦的是交警，加剧的是公众与政府的对立。『媒体:深圳禁摩限电有法律依据吗_手机	FAVOR	现行 法规 对 交通 交通事故 通事 事故 中 电动 电动车 动车 几乎 没什么 什么 处罚 措施 地方 政府 出手 治理 是 末端 治理 苦 是 交警 加剧 是 公众 与 政府 对立 媒体 深圳 禁 摩 限电 有 法律 法律依据 依据 吗 手机	False	AGAINST
2728	深圳禁摩限电	长距离的坐公共交通工具，你再看看路上堵不堵，一群拍屁股做决定的。。。	AGAINST	长距离 距离 坐 公共 交通 交通工具 通工 工具 你 再 看看 路上 堵 不 堵 一群 拍 屁股 做 决定	False	FAVOR
2729	深圳禁摩限电	为什么要严禁的这么重！说好听了是一劳永逸，其实这不就是因为那样更加费时费力吗！中国式怠惰。	AGAINST	为什么 什么 要 严禁 这么 重 说好 说好听 好听 是 一劳永逸 其实 这 不 就是 因为 那样 更加 费时 费时费力 费力 吗 中国 中国式 怠惰	True	AGAINST
2731	深圳禁摩限电	能最领悟到下一步该怎么走。这次深圳广州打头，又走对了一次，全|李旭之：禁...	FAVOR	能 最 领悟 领悟到 下 一步 该 怎么 走 这次 深圳 广州 打头 又 走 对了 一次 全 李 旭 之 禁	True	FAVOR
