ID	TARGET	TEXT	STANCE	WORDS	LENGTH
2509	深圳禁摩限电	对摩托车，电动自行车各种交通违法严查。	FAVOR	对 摩托 摩托车 托车 电动 自行 自行车 行车 各种 交通 违法 严查	12
2510	深圳禁摩限电	摩托车电动车有那么难管理吗？	AGAINST	摩托 摩托车 托车 电动 电动车 动车 有 那么 难 管理 吗	11
2511	深圳禁摩限电	老板有私家车，警察有摩托，让老百姓拿步量吗？什么年代？要倒退嘛？王八但！ 	AGAINST	老板 有 私家 私家车 警察 有 摩托 让 老百姓 百姓 拿 步 量 吗 什么 年代 要 倒退 嘛 王八 但	21
2512	深圳禁摩限电	广州先后出台政策限制电动车、摩托车通行。市民对电动车“恨之深”却也“爱之切”，专家认为禁摩需要缓冲期。你怎么看？	NONE	广州 先后 出台 政策 限制 电动 电动车 动车 摩托 摩托车 托车 通行 市民 对 电动 电动车 动车 恨 之 深 却 也 爱 之 切 专家 认为 禁 摩 需要 缓冲 缓冲期 你 怎么 看	35
2513	深圳禁摩限电	确实胆大妄为，红灯随意闯，道路随意选，给很多开车的司机制造了不小的麻烦，“但问题出在人身上，为什么要把板子打在摩的电动车上呢”？	NONE	确实 胆大 胆大妄为 妄为 红灯 随意 闯 道路 随意 选 给 很多 开车 司机 制造 不小 麻烦 但 问题 出 在 人 身上 为什么 什么 要 把 板子 打 在 摩 电动 电动车 动车 上 呢	36
2514	深圳禁摩限电	或是干脆把摩托车视为拉低城市层次的交通工具。乱主要体现在无牌，无驾照，污染...//【专家:“禁摩限电”是公共管理低能的无奈】 http://t.cn/Rq5tjxI	AGAINST	或是 干脆 把 摩托 摩托车 托车 视为 拉 低 城市 层次 交通 交通工具 通工 工具 乱 主要 体现 在 无 牌 无 驾照 污染 专家 禁 摩 限电 是 公共 管理 低能 无奈 http t cn rq5tjxi	37
2515	深圳禁摩限电	我终于明白了深圳为什么要禁摩限电?因为土地是国家的! 	AGAINST	我 终于 明白 深圳 为什么 什么 要 禁 摩 限电 因为 土地 是 国家	14
2516	深圳禁摩限电	除非政府出资全部回购，否则就是严重侵犯公民财产权利。 |南宁·心圩...	AGAINST	除非 政府 出资 全部 回购 否则 就是 严重 侵犯 公民 财产 财产权 财产权利 产权 权利 南宁 心 圩	18
2517	深圳禁摩限电	深圳电动车都限。摩托车更别想//新浪网友:过段时间限电摩//【深圳回应出台汽车限购令】 http://t.cn/RZ2o5rx	FAVOR	深圳 电动 电动车 动车 都 限 摩托 摩托车 托车 更 别 想 新浪 网友 过段时间 段时间 时间 限电 摩 深圳 回应 出台 汽车 限购 令 http t cn rz2o5rx	29
2518	深圳禁摩限电	@深圳宝安交警 坚决查处非法拉客的电动车！	FAVOR	深圳 宝安 交警 坚决 查处 非法 拉客 电动 电动车 动车	10
2519	深圳禁摩限电	电单车继续治理。	FAVOR	电单车 单车 继续 治理	4
2520	深圳禁摩限电	要是能买起气车，飞机谁还奇电动车，这政策真好玩!坑爹呀【深圳禁摩限电运动造就另类“坟场”】 http://t.cn/RqL5qm1（分享自 @一点资讯）	AGAINST	要是 能 买起 气 车 飞机 谁 还 奇 电动 电动车 动车 这 政策 真好 真好玩 好玩 坑 爹 呀 深圳 禁 摩 限电 运动 造就 另类 坟场 http t cn rql5qm1 分享 自 一点 资讯	36
2521	深圳禁摩限电	破遮雨棚分分钟能把人戳瞎。不知道这阵风过去了是不是又和从前一样，光拘留管什么用，想想办法给大叔们弄点别的挣钱机会啊。	FAVOR	破 遮雨 遮雨棚 雨棚 分 分钟 能 把 人 戳 瞎 不 知道 这 阵风 过去 是不是 不是 又 从前 一样 光 拘留 管 什么 用 想想 办法 给 大叔 们 弄 点 别的 挣钱 机会 啊	37
2522	深圳禁摩限电	还会禁止老百姓不允许骑电瓶车吗？//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST	还 会 禁止 老百姓 百姓 不 允许 骑 电瓶 电瓶车 吗 深圳 禁 摩 限电 对准 餐饮 餐饮业 只 可 自行 自行车 行车 送 外卖 http t cn rqgpsed	29
2523	深圳禁摩限电	但为了人民福祉，大家都很支持，期待全国范围内推广深圳模式！	FAVOR	但 为了 人民 福祉 大家 都 很 支持 期待 全国 范围 内 推广 深圳 模式	15
2524	深圳禁摩限电	看看光明新区公明办事处天虹商圈的摩托车与超标电动车吧，难道禁摩限电的春风就吹不进公明吗？？？	FAVOR	看看 光明 新区 公明 办事 办事处 天虹 商圈 摩托 摩托车 托车 与 超标 电动 电动车 动车 难道 禁 摩 限电 春风 就 吹 不 进 公明 吗	27
2525	深圳禁摩限电	《深圳禁摩限电 要多些情与法平衡》非常精彩，爱奇艺全网独播哦 #4k超高清， 只在爱奇艺# |深圳禁摩限...	NONE	深圳 禁 摩 限电 要 多些 情 与 法 平衡 非常 精彩 爱 奇 艺 全网 独 播 哦 number k 超高 清 只 在 爱 奇 艺 深圳 禁 摩 限	32
2526	深圳禁摩限电	交通管理部门一看车道不多、标准落后，抓手没有，就一禁了事，不能禁也要限，尽量做到“眼不见心不烦”。这是一种典型的懒政思维。http://t.cn/Rq5zSZ2	AGAINST	交通 交通管理 管理 部门 一 看 车道 不 多 标准 落后 抓手 没有 就 一禁 了事 不能 禁 也 要 限 尽量 做到 眼不见 不见 心不烦 不烦 这 是 一种 典型 懒 政 思维 http t cn rq5zsz2	38
2527	深圳禁摩限电	整车质量超过40kg、电动机额定连续输出功率超过240w或者蓄电池标称电压大于48v的电驱动两轮车辆都属于超标范畴。电摩是危险，最好正规点考驾照和上...—「深圳查扣电动三轮拘留1人奖500 上千快递员辞职」 http://t.cn/RqAod0i	NONE	整车 质量 超过 number kg 电动 电动机 动机 额定 连续 输出 输出功率 功率 超过 number w 或者 蓄电 蓄电池 电池 标称 电压 大于 number v 电 驱动 两轮 车辆 都 属于 超标 范畴 电 摩 是 危险 最好 正规 点 考驾照 驾照 上 深圳 查扣 电动 三轮 拘留 number 人 奖 number 上千 快递 员 辞职 http t cn rqaod0i	60
2528	深圳禁摩限电	是个什么道理，政府执行这些政策都没有问过市民意见，一刀切不顾百姓死活，专制的政府就是牛逼，惹不起	AGAINST	是 个 什么 道理 政府 执行 这些 政策 都 没有 问 过 市民 意见 一刀 一刀切 刀切 不顾 百姓 死活 专制 政府 就是 牛 逼 惹不起	26
2529	深圳禁摩限电	就在路口一辆电动车上面载着三个中学生闯红灯过去了，所以禁摩限电这事难以让人不理解的是该禁的没禁该限的没限，也许存在有些人交了保护费，所以你们不抓他，应该出台更好的政策更健全的管理方式才对	AGAINST	就 在 路口 一辆 电动 电动车 动车 上面 载 着 三个 中学 中学生 学生 闯红灯 红灯 过去 所以 禁 摩 限电 这 事 难以 让 人 不 理解 是 该禁 没 禁 该 限 没 限 也许 存在 有些 人 交 保护 保护费 所以 你们 不 抓 他 应该 出台 更好 政策 更 健全 管理 方式 才 对	58
2530	深圳禁摩限电	严查非法营运电动电动车。10人因涉嫌聚众扰乱社会秩序被依法拘留。	NONE	严查 非法 营运 电动 电动 电动车 动车 number 人 因涉嫌 涉嫌 聚众 扰乱 社会 社会秩序 秩序 被 依法 拘留	19
2531	深圳禁摩限电	不用论证……“L秒拍视频 很难想像，以如此人力物力暴力，仅是对付我们身边坐电单车上班的兄弟姐妹，被拘者多为买不起小车的社会底层，深圳你想干什么？	AGAINST	不用 论证 l 秒 拍 视频 很 难 想像 以 如此 人力 人力物力 物力 暴力 仅 是 对付 我们 身边 坐 电单车 单车 上班 兄弟 兄弟姐妹 姐妹 被 拘 者 多 为 买不起 小车 社会 社会底层 底层 深圳 你 想干什么 干什么 什么	42
2532	深圳禁摩限电	#深圳禁摩限电# 这个难道不是应该去假打违规电动车三轮车的处罚力度什么的吗…为什么要因为这些违规的去让所有电动车都背锅一刀切？	AGAINST	深圳 禁 摩 限电 这个 难道 不是 应该 去 假 打 违规 电动 电动车 动车 三轮 三轮车 处罚 力度 什么 吗 为什么 什么 要 因为 这些 违规 去 让 所有 电动 电动车 动车 都 背 锅 一刀 一刀切 刀切	39
2533	深圳禁摩限电	@坪山交警 正在行动，组织警力在各个复杂路段严查摩托车和电动自行车交通违法。	FAVOR	坪 山 交警 正在 行动 组织 警力 在 各个 复杂 路段 严查 摩托 摩托车 托车 电动 自行 自行车 行车 交通 违法	21
2534	深圳禁摩限电	是如何兼顾城市交通安全与市民需求、快递员生计的问题。治理摩托车和电动车是“民生”，一禁了之同样损害 “民生”。治理并非简单的“是非题”，考虑“怎么管”更	NONE	是 如何 兼顾 城市 城市交通 交通 安全 与 市民 需求 快递 员 生计 问题 治理 摩托 摩托车 托车 电动 电动车 动车 是 民生 一 禁 之 同样 损害 民生 治理 并非 简单 是非 是非题 考虑 怎么 管 更	38
2535	深圳禁摩限电	先让公务员们放下公车，体验一下普通人上下班，再来制订政策。	AGAINST	先 让 公务 公务员 们 放下 公车 体验 一下 普通 普通人 通人 上下 上下班 下班 再 来 制订 政策	19
2536	深圳禁摩限电	这逻辑有点乱，我要好好捋一捋	AGAINST	这 逻辑 有点 乱 我 要 好好 捋 一捋	9
2537	深圳禁摩限电	@深圳交警 是要查电摩了吗 赶紧来龙华新区人民路好好整治一下 交通状况简直了	FAVOR	深圳 交警 是 要 查 电 摩 吗 赶紧 来 龙华 新区 人民 路 好好 整治 一下 交通 交通状况 状况 简直	21
2538	深圳禁摩限电	公权是多么猖狂，真不把下层百姓放在眼里。	AGAINST	公权 是 多么 猖狂 真不 把 下层 百姓 放在 放在眼里 眼里	11
2539	深圳禁摩限电	#发展公共交通#  =--还记得深圳“禁摩限电”没过多久--- 济南轨交最新规划出炉：M2线将北跨黄河 M3线部分改走高架 http://t.cn/RqJqrkM	NONE	发展 公共 公共交通 交通 还 记得 深圳 禁 摩 限电 没过 没过多久 多久 济南 轨 交 最新 规划 出炉 m2 线 将 北 跨 黄河 m3 线 部分 改 走 高架 http t cn rqjqrkm	35
2540	深圳禁摩限电	现在每天上下班，地铁站门口跟路上都是被电动车给霸占了，人行道电动车乱开，真的很危险	FAVOR	现在 每天 上下 上下班 下班 地铁 地铁站 铁站 门口 跟 路上 都 是 被 电动 电动车 动车 给 霸占 人行 人行道 行道 电动 电动车 动车 乱 开 真的 很 危险	30
2541	深圳禁摩限电	请问我开小电摩从深圳到广州的话，要带多少个充电宝	NONE	请问 我 开 小 电 摩 从 深圳 到 广州 的话 要 带 多少 个 充电 宝	17
2542	深圳禁摩限电	因为它伤害了社会弱势群体的利益，伤害了那些靠辛勤劳作养家糊口的人！	AGAINST	因为 它 伤害 社会 弱势 弱势群体 群体 利益 伤害 那些 靠 辛勤 劳作 养家 养家糊口 糊口 人	17
2543	深圳禁摩限电	好处自然很多，唯一的担心是交通安全。为此把10年来电动车替代自行车摩托车所发生的真实伤亡数据列表，电动车从2004年的“很少”到2013年的“很多”（约1·8亿），两轮车群体总的交通伤亡是大幅下降的。大家看看吧	AGAINST	好处 自然 很多 唯一 担心 是 交通 交通安全 安全 为此 把 number 年来 电动 电动车 动车 替代 自行 自行车 行车 摩托 摩托车 托车 所 发生 真实 伤亡 数据 列表 电动 电动车 动车 从 number 年 很少 到 number 年 很多 约 number number 亿 两轮 车 群体 总 交通 伤亡 是 大幅 下降 大家 看看	55
2544	深圳禁摩限电	@深圳宝安交警 组织警力，对在地铁出入口聚众拉客的电动自行车和摩托车进行严查！	NONE	深圳 宝安 交警 组织 警力 对 在 地铁 出入 出入口 入口 聚众 拉客 电动 自行 自行车 行车 摩托 摩托车 托车 进行 严查	22
2545	深圳禁摩限电	请问你现在是干嘛的//@用户5881606373:深圳的领导不会是猪头，250吧//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	FAVOR	请问 你 现在 是 干嘛 用户 number 深圳 领导 不会 是 猪头 number 深圳 禁 摩 限电 对准 餐饮 餐饮业 只 可 自行 自行车 行车 送 外卖 http t cn rqgpsed	31
2546	深圳禁摩限电	既然不能骑，当初干嘛还要卖？干脆政府出资回收统一销毁咯	AGAINST	既然 不能 骑 当初 干嘛 还要 卖 干脆 政府 出资 回收 统一 销毁 咯	14
2547	深圳禁摩限电	在街头巷尾对摩的、电动车围追堵截。根据其发布的消息，截止3月3...（分享自 @FT中文网） http://t.cn/Rq4oQ6N	AGAINST	在 街头 街头巷尾 对 摩 电动 电动车 动车 围追 围追堵截 追堵 堵截 根据 其 发布 消息 截止 number 月 3 分享 自 ft 中文 中文网 http t cn rq4oq6n	29
2548	深圳禁摩限电	送外卖，没钱买车的买摩托车送孩子上下学都不行了…呵呵，政府真牛！政府官员不为人民服务要他们做什么？我只想说：gov，呵呵 |洛阳·大学...	AGAINST	送 外卖 没钱 没钱买 车 买 摩托 摩托车 托车 送 孩子 上下 上下学 下学 都 不行 呵呵 政府 真 牛 政府 官员 不 为 人民 服务 要 他们 做 什么 我 只 想 说 gov 呵呵 洛阳 大学	38
2549	深圳禁摩限电	偏偏有个人告诉你别人都能上清华，你为什么不行，你他妈的为什么不行。 |上海	AGAINST	偏偏 有 个人 告诉 你 别人 都 能 上 清华 你 为什么 什么 不行 你 他妈的 为什么 什么 不行 上海	20
2551	深圳禁摩限电	春晚够烂的，人民日报连续两周天天点赞。说要拆围墙的时候，呵呵人民日报的劲去哪了？到了深圳禁摩限电一个个逮着机会了带领着中国网民们煽风点火。	FAVOR	春晚 够 烂 人民 人民日报 日报 连续 两周 天天 天天点 赞 说 要 拆 围墙 时候 呵呵 人民 人民日报 日报 劲 去 哪 到 深圳 禁 摩 限电 一个 一个个 个个 逮 着 机会 带领 着 中国 中国网民 网民 们 煽风点火 点火	42
2552	深圳禁摩限电	 阿弥陀佛能保佑。 口念默念皆得救， 寿终往...” http://t.cn/Rqxqsxc	NONE	阿弥陀 阿弥陀佛 弥陀 佛 能 保佑 口 念 默念 皆 得救 寿终 往 http t cn rqxqsxc	17
2553	深圳禁摩限电	电动车就是这只被拎出的羊。这只羊之所以会任人宰割，究其根本，是因为羊的主人和羊一样的孱弱。 http://t.cn/Rqqy5dl	AGAINST	电动 电动车 动车 就是 这 只 被 拎 出 羊 这 只 羊 之所以 所以 会 任人 任人宰割 宰割 究其 根本 是因为 因为 羊 主人 羊 一样 孱弱 http t cn rqqy5dl	32
2554	深圳禁摩限电	别家的微博姓民？就你特别，你不如把微博关掉，你们的做法就像深圳的禁摩限电，留下了光辉的历史。	AGAINST	别家 微 博 姓 民 就 你 特别 你 不如 把 微 博 关掉 你们 做法 就 像 深圳 禁 摩 限电 留下 光辉 历史	25
2555	深圳禁摩限电	谢谢一切支持深圳禁摩限电的理性朋友	FAVOR	谢谢 一切 支持 深圳 禁 摩 限电 理性 朋友	9
2556	深圳禁摩限电	可能后来政府有奖励，交警开始抓快递了，不知道其中快递比例有多少，刚刚出门看到快递仍然在电动车送件，政府不应该一刀切，载客的这部分才应该是重点整治的对象	FAVOR	可能 后来 政府 有 奖励 交警 开始 抓 快递 不 知道 其中 快递 比例 有 多少 刚刚 出门 看到 快递 仍然 在 电动 电动车 动车 送 件 政府 不 应该 一刀 一刀切 刀切 载客 这部 这部分 部分 才 应该 是 重点 整治 对象	43
2557	深圳禁摩限电	#深圳禁摩限电#多么希冀@恩平论坛 也出这样的利民政策啊。 |恩平·恩城...	FAVOR	深圳 禁 摩 限电 多么 希冀 恩平 论坛 也 出 这样 利民 政策 啊 恩平 恩 城	17
2558	深圳禁摩限电	不该你走的时候，请你不要闯红灯，妨碍正常行驶以及过马路的人。 #锵锵三人行# 完整版：深圳“禁摩限电”一两句话说不清 |完整版：深...	FAVOR	不该 你 走 时候 请 你 不要 闯红灯 红灯 妨碍 正常 行驶 以及 过 马路 人 锵锵 三人行 人行 完整 完整版 整版 深圳 禁 摩 限电 一两 一两句 一两句话 两句 两句话 说不清 完整 完整版 整版 深	36
2559	深圳禁摩限电	对驾驶摩托车和电动自行车在地铁站附近兜客的进行严查！也欢迎网友向交警部门举报！	FAVOR	对 驾驶 摩托 摩托车 托车 电动 自行 自行车 行车 在 地铁 地铁站 铁站 附近 兜 客 进行 严查 也 欢迎 网友 向 交警 交警部门 部门 举报	26
2560	深圳禁摩限电	在你们这样做之前，你问人民群众了吗？人民群众同意了吗？ |深圳·美丽3...	AGAINST	在 你们 这样 做 之前 你 问 人民 群众 吗 人民 群众 同意 吗 深圳 美丽 3	17
2561	深圳禁摩限电	为什么要反对禁摩？我当时是懵逼的。把我东西抢走了还问为啥要不能抢呢，在你国生存还得琢磨这些问题真的很累啊。	AGAINST	为什么 什么 要 反对 禁 摩 我 当时 是 懵 逼 把 我 东西 抢走 抢走了 还 问 为啥 要 不能 抢 呢 在 你 国 生存 还 得 琢磨 这些 问题 真的 很 累 啊	36
2562	深圳禁摩限电	看着都揪心。不能为了方便而忽视安全，不能因为条件差而放松对安全的要求。希望南京也能对电动车严格地管理起来。	FAVOR	看着 都 揪心 不能 为了 方便 而 忽视 安全 不能 因为 条件 差 而 放松 对 安全 要求 希望 南京 也 能 对 电动 电动车 动车 严格 地 管理 起来	30
2563	深圳禁摩限电	深圳禁摩限电运动，在深圳南头立交桥下的“电单车坟场”。百姓的财产真心不是钱啊！ http://t.cn/RqJ9jXh	AGAINST	深圳 禁 摩 限电 运动 在 深圳 南头 立交 立交桥 下 电单车 单车 坟场 百姓 财产 真心 不是 钱 啊 http t cn rqj9jxh	24
2564	深圳禁摩限电	没有从深圳全局来考虑，真要讨论，深圳也不是牺牲品，而是全国，禁摩是否对的？在公交地铁发达的城市，禁摩应该是要实施的	FAVOR	没有 从 深圳 全局 来 考虑 真 要 讨论 深圳 也 不是 牺牲 牺牲品 而是 全国 禁 摩 是否 对 在 公交 地铁 发达 城市 禁 摩 应该 是 要 实施	31
2565	深圳禁摩限电	笋岗片区多了好几部崭新的三轮。	FAVOR	笋 岗 片区 多 好几 好几部 几部 崭新 三轮	9
2567	深圳禁摩限电	社会需要规矩，支持。 	FAVOR	社会 需要 规矩 支持	4
2568	深圳禁摩限电	但短时间内一棍子打死，未免太绝情了！	AGAINST	但 短时 短时间 时间 内 一棍子 一棍子打死 棍子 打死 未免 未免太 绝情	12
2569	深圳禁摩限电	就是这么简单粗暴，不给人民商量余地，你只有接受『媒体:深圳禁摩限电有法律依据吗_手机新浪网』http://t.cn/RqLdlag	AGAINST	就是 这么 简单 粗暴 不 给 人民 商量 商量余地 余地 你 只有 接受 媒体 深圳 禁 摩 限电 有 法律 法律依据 依据 吗 手机 新浪 新浪网 http t cn rqldlag	30
2570	深圳禁摩限电	没有规划的打压。就是粗暴野蛮。#凤凰视频客户端视频推荐#04.07 深圳“禁摩限电”引发社会舆论关注|2016-04-07... (分享自@凤凰视频客户端)	AGAINST	没有 规划 打压 就是 粗暴 野蛮 凤凰 视频 客户 客户端 视频 推荐 04 07 深圳 禁 摩 限电 引发 社会 社会舆论 舆论 关注 number number 07 分享 自 凤凰 视频 客户 客户端	32
2571	深圳禁摩限电	然并卵青岛禁摩多少年了，路上依然挺多	NONE	然 并 卵 青岛 禁 摩 多少 年 路上 依然 挺 多	12
2572	深圳禁摩限电	：想到这三个八竿子打不着的话题，但是脑子以抽搐就感觉好像冥冥之中有点关系在呼唤着我。 深圳的禁摩限电是雷声大雨点也大	NONE	想到 这 三个 八竿子打不着 竿子 打不着 不着 话题 但是 脑子 以 抽搐 就 感觉 好像 冥冥 冥冥之中 之中 有点 关系 在 呼唤 着 我 深圳 禁 摩 限电 是 雷声 雷声大 雷声大雨 大雨 点 也 大	36
2573	深圳禁摩限电	短短10天，就查扣了17975辆电动车，拘留874人... http://t.cn/Rq4RLK9	NONE	短短 number 天 就 查扣 number 辆 电动 电动车 动车 拘留 number 人 http t cn rq4rlk9	17
2574	深圳禁摩限电	在全国范围内引起轩然大波；严重依赖... (来自 @头条博客)  |是时候给电...	NONE	在 全国 范围 内 引起 轩然大波 大波 严重 依赖 来自 头条 博客 是 时候 给 电	16
2575	深圳禁摩限电	我来给君上支个终极大招：限制年收入12万元以下公民出行！（北上广等大城市可酌情提高标准）------理由如下：	AGAINST	我 来 给 君 上 支 个 终极 大 招 限制 年收入 收入 number 万元 以下 公民 出行 北上 广 等 大城 大城市 城市 可 酌情 提高 标准 理由 如下	30
2576	深圳禁摩限电	深圳禁摩有感。	AGAINST	深圳 禁 摩 有感	4
2577	深圳禁摩限电	请问某组织，如果每一个网民有一张选票，你们敢禁网么？	AGAINST	请问 某 组织 如果 每 一个 网民 有 一张 选票 你们 敢 禁 网 么	15
2578	深圳禁摩限电	交警做得对，但有没有非常完善的措施代替电动车摩托车	FAVOR	交警 做 得 对 但 有没有 没有 非常 完善 措施 代替 电动 电动车 动车 摩托 摩托车 托车	17
2579	深圳禁摩限电	在平衡现实中拿捏善治力道。 深圳“禁摩限电”专项集中整治行动激起的舆论波澜，仍在扩散。无论是媒体报道的“10天查扣1.7万辆拘留874人”“... |深圳禁摩限...	NONE	在 平衡 现实 中 拿捏 善 治 力道 深圳 禁 摩 限电 专项 集中 整治 行动 激起 舆论 波澜 仍 在 扩散 无论 无论是 媒体 媒体报道 报道 number 天 查扣 1 7 万辆 拘留 number 人 深圳 禁 摩 限	40
2580	深圳禁摩限电	难道深圳市民都能买的起 汽车和车位？ |郑州·凯旋...	AGAINST	难道 深圳 市民 都 能 买 起 汽车 车位 郑州 凯旋	11
2581	深圳禁摩限电	如北京广州，厦门岛内也将禁止。 http://t.cn/RqbDr9t	NONE	如 北京 广州 厦门 厦门岛 内 也 将 禁止 http t cn rqbdr9t	13
2582	深圳禁摩限电	八约一街、荣华路、布吉老街等重点路段进行严查，查处违停189宗，路口红绿灯情况巡查32次，停车场监管系统预警信息排查2条，针对傍晚东站拉客现象多，组织禁摩限电专项整治行动，查扣摩托铁	FAVOR	八 约 一 街 荣华 路 布 吉 老街 等 重点 路段 进行 严查 查处 违 停 number 宗 路口 红绿 红绿灯 绿灯 情况 巡查 number 次 停车 停车场 车场 监管 系统 预警 信息 排查 number 条 针对 傍晚 东站 拉客 现象 多 组织 禁 摩 限电 专项 整治 行动 查扣 摩托 铁	53
2583	深圳禁摩限电	机动车才是被欺负的一方，被挤得走走停停，整治的好，你穷不是理由。	FAVOR	机动 机动车 动车 才 是 被 欺负 一方 被 挤 得 走走 走走停停 停停 整治 好 你 穷 不是 理由	20
2584	深圳禁摩限电	？所谓专家、执法者，让你换个饭碗，改用以上工具谋生，你当作何想呢？？本人10年前就从骑自行车，电动自行车开始，所以感同此心。	AGAINST	所谓 专家 执法 执法者 法者 让 你 换 个 饭碗 改用 以上 工具 谋生 你 当作 何 想 呢 本人 number 年前 就 从 骑 自行 自行车 行车 电动 自行 自行车 行车 开始 所以 感 同此 心	37
2585	深圳禁摩限电	深圳警察形象很差很差啊，悲哀啊，本应一身正气，却乌烟瘴气。局长跳楼的太多啦，是不是和腐败有关。	AGAINST	深圳 警察 形象 很 差 很 差 啊 悲哀 啊 本 应 一身 一身正气 正气 却 乌烟瘴气 烟瘴 瘴气 局长 跳楼 太 多 啦 是不是 不是 腐败 有关	28
2586	深圳禁摩限电	觉得是个假问题。禁摩限电是针对违法违规行为，如禁止无证驾驶摩托车等。出行方便是建立在违法之上，那要法律干嘛呀。	FAVOR	觉得 是 个 假 问题 禁 摩 限电 是 针对 违法 违规 违规行为 行为 如 禁止 无证 驾驶 摩托 摩托车 托车 等 出行 方便 是 建立 在 违法 之上 那 要 法律 干嘛 呀	34
2587	深圳禁摩限电	但损失却落到了广大低收入群众手中。深圳出了这样的政令，这又是政府管理的失误。//【深圳禁摩限电何以变成“疯狂抓车抓人”】 http://t.cn/Rqyb9cl	AGAINST	但 损失 却 落到 广大 低收入 收入 群众 手中 深圳 出 这样 政令 这 又 是 政府 管理 失误 深圳 禁 摩 限电 何以 变成 疯狂 抓 车 抓 人 http t cn rqyb9cl	34
2588	深圳禁摩限电	另一方面，由于电动车超标车多，安全防护性差，涉电动车交通事故在所有交通事故中占较大比重。你赞成“禁摩限电”吗？http://t.cn/RqIe1Ab	NONE	另一方 另一方面 一方 一方面 方面 由于 电动 电动车 动车 超标 车 多 安全 防护 防护性 差 涉 电动 电动车 动车 交通 交通事故 通事 事故 在 所有 交通 交通事故 通事 事故 中 占 较大 比重 你 赞成 禁 摩 限电 吗 http t cn rqie1ab	44
2589	深圳禁摩限电	#深圳禁摩限电# 还是有很多摩托车	FAVOR	深圳 禁 摩 限电 还是 有 很多 摩托 摩托车 托车	10
2590	深圳禁摩限电	摆摊不让摆，物价又那么贵！现在又关外限行！搞得出不了门了！没法活了这！	AGAINST	摆摊 不让 摆 物价 又 那么 贵 现在 又 关外 限 行 搞 得出 不了 门 没法 活 这	19
2591	深圳禁摩限电	此物质大小均匀，油光发亮，直接洒进麦田，可让庄稼长势良好。此举，既拓宽了城市道路，又肥沃了麦田，利国利民的好事呀，深圳警方蛮拼的，点赞	NONE	此 物质 大小 均匀 油光 发亮 直接 洒 进 麦田 可 让 庄稼 长势 良好 此举 既 拓宽 城市 城市道路 市道 道路 又 肥沃 麦田 利国 利国利民 国利 国利民 利民 好事 呀 深圳 警方 蛮 拼 点 赞	38
2592	深圳禁摩限电	我就是觉得骑车的人地位比路人高.不服来撞我啊.凭什么我要让你啊.骑车人的命不是命啊.路不好好走.那么宽的校道偏要堵住.不长耳朵不长眼.带着耳机低头看手机.蹭你挨你一下都是轻的.开电摩的话早撞死你了.抄送@深大淘课 @深大新生 @荔园安保 @深大微波炉 @深圳大学学生会权益部	NONE	我 就是 觉得 骑车 人 地位 比 路 人 高 不服 来 撞 我 啊 凭 什么 我 要 让 你 啊 骑车 骑车人 命 不是 命 啊 路 不 好好 走 那么 宽 校 道 偏要 堵住 不 长耳朵 耳朵 不长 眼 带 着 耳机 低头 看 手机 蹭 你 挨 你 一下 都 是 轻 开 电 摩 的话 早 撞死 你 抄送 深 大 淘 课 深 大 新生 荔 园 安保 深 大 微波 微波炉 深圳 深圳大学 大学 学生 学生会 权益 权益部	86
2594	深圳禁摩限电	深圳公交车那么发达，而且每隔几百米就有绿色环保自行车免费骑。那些叫苦的人就想方便加偷懒吧。	FAVOR	深圳 公交 公交车 那么 发达 而且 每隔 几百 几百米 百米 就 有 绿色 环保 自行 自行车 行车 免费 骑 那些 叫苦 人 就 想 方便 加 偷懒	27
2595	深圳禁摩限电	上海等城市相比。这些城市都没有是实行禁止政策。政府出台此项政策要更多地站在老百姓的角度，换位思考。普通群众没有能力去购买小汽车。如果都买，更堵 	AGAINST	上海 等 城市 相比 这些 城市 都 没有 是 实行 禁止 政策 政府 出台 此项 政策 要 更多 地 站 在 老百姓 百姓 角度 换位 思考 普通 普通群众 群众 没有 能力 去 购买 小汽车 汽车 如果 都 买 更 堵	40
2596	深圳禁摩限电	更不能给交管部门带来现实的利益，所以就一禁了之？受了当年“洁尔阴”广告的启发：难言之隐，一洗了之？	AGAINST	更 不能 给 交管 交管部门 部门 带来 现实 利益 所以 就 一 禁 之 受 当年 洁尔阴 广告 启发 难言 难言之隐 一 洗 之	24
2597	深圳禁摩限电	又不是每个人都能买得起车，一刀切看看最后你怎么收场	AGAINST	又 不是 每个 人 都 能 买得 买得起 车 一刀 一刀切 刀切 看看 最后 你 怎么 收场	17
2598	深圳禁摩限电	外牌限行外扩、摩的电摩限制，大家都快马加鞭向北京看齐，中国只有一种城市模式，那就是帝都。	AGAINST	外 牌 限 行 外 扩 摩 电 摩 限制 大家 都 快马加鞭 加鞭 向 北京 看齐 中国 只有 一种 城市 模式 那 就是 帝都	25
