ID	TARGET	TEXT	STANCE
2631	深圳禁摩限电	不要告诉我用货车！因货车基本上没几年就是黄标+禁行、限行！@深圳交警	AGAINST
2632	深圳禁摩限电	充电的。不是加油的。没声音的//【深圳宝马男疑酒驾撞死人逃逸 称:他没救了多少钱我赔】 http://t.cn/RLpNUHy
2633	深圳禁摩限电	难道路就不塞了吗？ 现在面包车抢劫偷窃的事件多得很，是不是要限制面包车啊？ 以禁代管，卑鄙无耻，无视底层百姓，无视民生！ 	AGAINST
2634	深圳禁摩限电	政策出台的太草率了，给老百姓带来了诸多的不便。	AGAINST
2635	深圳禁摩限电	#深圳禁摩限电##井柏然影版肖奈#  健康出行，明明脚踏车也可以很帅啊	FAVOR
2636	深圳禁摩限电	硬逼着人类要退回原始社会，靠人力运输而不是机器。朱门酒肉臭，路有冻死骨。 http://t.cn/RqbF3gA	AGAINST
2637	深圳禁摩限电	深圳龙华新区下令奖励查处非法营运车辆，深圳交警局表示确有此事，但奖金并非由交警部门发放，资金来源尚不清楚	NONE
2638	深圳禁摩限电	看得好解气！干得漂亮！ |秒拍视频
2639	深圳禁摩限电	车长等做了规范，而且对车速、启动和载重做了限制。http://t.cn/RqMk0vU	NONE
2640	深圳禁摩限电	但深圳交警认为这些照片不是发生在深圳的。若是，最好。	NONE
2641	深圳禁摩限电	是因为有钱的都买了。没钱的还是买不起。那高呀，交通工具我都不给你用了，乖乖买汽车增加鸡弟屁吧 	AGAINST
2642	深圳禁摩限电	4、行人道（包括盲道）。深圳选择禁摩限电，道路三分即可，是符合深圳这个城市的实际情况及发展需要的，一是城市交通效率得到提高，二是出行安全得到保障。未禁摩限电	AGAINST
2643	深圳禁摩限电	两地实施禁电禁摩的理由均无二致，皆是因绝大部分电动车超出“国标”和造成的交通伤亡事故频发所致，实施的目的显然是为维护道路交通秩序和保障市民群众的出行安全。	FAVOR
2644	深圳禁摩限电	 生活来之不易，哪个生活富裕点的会开着电车搭着一家大小跑 ？	AGAINST
2645	深圳禁摩限电	非法营运和利用摩托车实施飞车抢夺等违法犯罪行为，对电动自行车非法营运、进入限行路段、违反规定载人载物及作为作案工具等违法犯罪行为也将一并查处。 	FAVOR
2646	深圳禁摩限电	我无法面对以后的工作！	AGAINST
2647	深圳禁摩限电	悲哀！时代在退步//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST
2648	深圳禁摩限电	从环保的角度来看，电车更有利于环境的维护；从人性化的角度讲，有那闲钱买车开车的还需要大雨天大雪天的赶着送快件吗？爱这座城市就请先让这座城市的人能好好地生存下去吧。	AGAINST
2649	深圳禁摩限电	再严格管理就是，毕竟快递业算是现代物流业里面的基础建设，公共事业的性质还是有一点的，他的存在减少了许多外出购物的车辆出行，也算是贡献吧。	FAVOR
2650	深圳禁摩限电	快递员生计的问题。治理摩托车和电动车是“民生”，一禁了之同样损害 “民生”。治理并非简单的“是非题”，考虑“怎么管”更合理，才能保障百姓利益。	NONE
2651	深圳禁摩限电	有钱无所谓，没钱没办法。 |东莞·清溪...	AGAINST
2652	深圳禁摩限电	！107国道估计每天都要撞飞几个违规的电动车！！至于快递行业等特殊行业，也是要多给配额，不过也要多监管！	FAVOR
2653	深圳禁摩限电	对利用电动自行车、电动三轮车兜客揽客实施非法营运的，一律以扰乱公共场所秩序予以行政拘留。目前，已查扣非法营运电动车11台，11人因涉嫌扰乱公共场所秩序	FAVOR
2654	深圳禁摩限电	骑电摩者那么随意与那么多贪腐官员现象具有同根文化，你们为何就没有禁止官员职业？横蛮进电摩，诱发了我们中国的诡异哲学根基：我们与世界的关系、人与人的关系是混乱不堪的	AGAINST
2655	深圳禁摩限电	#深圳禁摩限电# 头顶每天都有飞机飞过 他们方便了舒服了 尾气却污染了我们 你们这个能管管吗 可以禁止吗 其实环保是个不错的理由...	AGAINST
2656	深圳禁摩限电	其实是在真正考验地方政府的法治思维和法治能力。笔者将从依据的合法性、过程的合法性和实体的合法性三个维度，展开当前采取的“	NONE
2657	深圳禁摩限电	我骑车去，由于地点不熟，我打算下午三点出发	NONE
2658	深圳禁摩限电	一面之词的各种黑，我后来仔细想了想，阿里巴巴总部在杭州的	FAVOR
2659	深圳禁摩限电	以后会不会像计划生育一样又放开呢。咄咄怪事！	AGAINST
2660	深圳禁摩限电	行动共查扣电动自行车1942辆、两轮摩托车139辆、三轮车199辆，拘留无... http://t.cn/Rqpai3G	FAVOR
2661	深圳禁摩限电	不给我送了，直接给我强退？？？	AGAINST
2662	深圳禁摩限电	看着都揪心。不能为了方便而忽视安全，不能因为条件差而放松对安全的要求。希望南京也能对电动车严格地管理起来。@南京交警 @Esports海涛 #深圳禁摩限电#	FAVOR
2663	深圳禁摩限电	何不开汽车？--...』-- 来自网易新闻《深圳交警局回应:此次禁摩限电并非针对快递业》更多精彩尽在 http://t.cn/Rq4bKe5	NONE
2664	深圳禁摩限电	这算不算铁证呢？抢劫来的电动车重复销售无本万利，天下还真有这么好的买卖.从头到尾这么捋一遍，这就完全符合流氓强盗的逻辑了.	AGAINST
2665	深圳禁摩限电	您说的是深圳“禁摩限电”吗？行不行来句痛快话啊！	NONE
2666	深圳禁摩限电	 每月上班二八天， 劳动法规没人管。 纵有高薪不敢往， 权且留影自欣赏。	AGAINST
2667	深圳禁摩限电	而是让政府创造更好的条件，让公民可以更好的选择。	AGAINST
2668	深圳禁摩限电	为啥不能先管管这个！弄的现在许多双行道变成单行道！走个路都怕被车撞！@第一现场 @深圳交警	NONE
2669	深圳禁摩限电	电动车学驾照，上牌照，记录违章，按机动车处罚！请问政府，你丢20元心疼吗？所以你们的罚款就是硫化氢，有味儿没用	AGAINST
2670	深圳禁摩限电	深l挖l坑，广l积l仇，人l民的合l法l财l产说收就收了，zf会赔钱吗？不让骑为何还让生产？	AGAINST
2671	深圳禁摩限电	是个什么道理，政府执行这些政策都没有问过市民意见，一刀切不顾百姓死活，专制的政府就是牛逼，惹不起 	AGAINST
2672	深圳禁摩限电	只想在北上广讨生活，没想过自己的目标和发展，//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST
2673	深圳禁摩限电	整备质量81kg。深圳限摩限电之懒政恶政突显了早日修订适合我国国情的电动车法规之紧迫性。电摩与电动自行车之界定标准应早日修订发布。@雅迪电动车官方微博	NONE
2674	深圳禁摩限电	但将继续严格监管。	NONE
2675	深圳禁摩限电	为曾经无数次，将包裹送到你手里的那些可爱的人们，站出来帮帮他们吧	AGAINST
2676	深圳禁摩限电	？谁来保障我们这些开机动车的弱势群体？？@深圳交警 @深圳宝安交警	FAVOR
2677	深圳禁摩限电	公交站点、口岸、商业繁华等区域聚集非法拉客的，一律拘留；违规使用电动三轮车的，4月1日起一律拘留。	FAVOR
2678	深圳禁摩限电	特别不赞成限电。对大多数老百姓来说电动车多方便快捷啊。下力气让老百姓遵守交规才是正道 http://t.cn/RqiNiw7	AGAINST
2679	深圳禁摩限电	其他地方再总结猪的教训。谁和人民作对，谁没有明天。水可载舟，亦可覆舟。 	AGAINST
2680	深圳禁摩限电	深圳等地采取“禁摩限电”等措施,对当地电动车使用者产生直接影响,也引发社会广泛 http://t.cn/RqMx1f4	AGAINST
2681	深圳禁摩限电	知不知道这是用来做什么的？	NONE
2682	深圳禁摩限电	！深圳禁摩限电了！ |深圳·K歌王...	NONE
2683	深圳禁摩限电	#深圳禁摩限电#今天的坪洲地铁口及固戍地铁口@深圳交警	FAVOR
2684	深圳禁摩限电	@许子东下期聊聊深圳 广州 北京禁电摩的事吧！还有买个买个逃税的事，印度总理都发话了，我们怎么不说话呢？	NONE
2685	深圳禁摩限电	如果拉客中出现个别被抢被欺骗的事发生那时你们民警的事，试问没有这种车你就天下太平？？罚了中国人民的钱...//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST
2686	深圳禁摩限电	被逼无奈中低收入者。二是乱象不怪电动车和车主本身，而是地方政府惰政，处理不好国标与市场关系。三是消灭交通工具得管理方式竟然是违法的，道交法。 |北京·潘家...	AGAINST
2687	深圳禁摩限电	#深圳禁摩限电# 看你们讨论的风生水起, 谁能告诉我相关条例是怎么规定的? 搜了半天都没搜到... 好累... @深圳交警	AGAINST
2688	深圳禁摩限电	这和禁行是两个概念。今晚，深圳交警局局长支队长徐炜连线央视新闻1+1，就“禁摩限电”相关问题与白岩松进行交流。有理有据，赞一个	AGAINST
2689	深圳禁摩限电	不偷不抢，但是很多人都横闯马路，红灯的时候也是照闯不误，真的很讨厌那种人啊！拿他们没办法。不过也不是所有人都那样，规章制度应该合理点	NONE
2690	深圳禁摩限电	无规矩不成方圆，在各个方面，面对违法违规现象，由不得城市管理者“手软”，需要拿出严格执行“禁摩限电”的决心与气魄。	FAVOR
2691	深圳禁摩限电	刚刚开车经过地铁四号线龙胜地铁站跟前看到还是有很多非法磨的和电摩。@深圳交警 |深圳·龙华	FAVOR
2692	深圳禁摩限电	骑电动车不行！】 http://t.cn/RqqZoTo	AGAINST
2693	深圳禁摩限电	切莫帮衬非法营运车辆！@深圳交警 @深圳侨报	FAVOR
2694	深圳禁摩限电	有序管理，没有例外。	FAVOR
2695	深圳禁摩限电	、、想想都心酸，算了，捡包袱回家吧、、、、、、但愿路上不塞车。	AGAINST
2696	深圳禁摩限电	简单地禁摩限电限制了公民的自由，在接受交通管理的前提下，宪法赋予了公民自由出行的权利。政府直接采取禁止限制的方式无疑是一种懒政。”这么定性好极了 http://t.cn/RqtZjbu	AGAINST
2697	深圳禁摩限电	《解筱文：武断“禁摩限电”是与供给侧改革对着干？》 |解筱文：武...	AGAINST
2698	深圳禁摩限电	使用电动自行车就扣车扣人，请大家评理................ http://t.cn/Rqy4ObU	AGAINST
2699	深圳禁摩限电	建议科级以上干部必须司法考试分数在330以上，不学法如何领导地方政府；三、建议国家对于违反法律规定的地方政策、部门规章等进行废除；四、建	AGAINST
2700	深圳禁摩限电	今天恰巧又看到我市交管部门透过媒体向市民征求改进交管的意见。还是那句话，民主的权利若不行使就永远只能是一张纸。	NONE
2701	深圳禁摩限电	七八辆一起闯红灯。强烈呼吁严打这些从不遵守交通规则的电摩。@深圳交警	FAVOR
2702	深圳禁摩限电	#欢乐颂# #五个女人一台戏# 啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊不就是少女心吗给你给你掏给你！！！@王凯kkw
2703	深圳禁摩限电	深圳龙华新区下令奖励查处非法营运车辆，深圳交警局表示确有此事，但奖金并非由交警部门发放，资金来源尚不清楚 http://t.cn/RqUkCTd	NONE
2704	深圳禁摩限电	深圳禁摩限电、海关大肆抢劫，闪电般的办事效率，真tm服。	AGAINST
2705	深圳禁摩限电	以前老实在路边的电动车纷纷开始在机动车道逆行，叫上板了。深圳车速很快，这政也是为了保护他们生命安全	FAVOR
2706	深圳禁摩限电	横冲直闯，应该加强对它们的管理！	FAVOR
2707	深圳禁摩限电	那迟早要限行。因为有能力的都想买部代步的车，车多了限行就跟着来。可悲的中国为什么会有这...//【可笑的深圳禁三轮】	AGAINST
2708	深圳禁摩限电	根本应是曲域发展失衡，资源集中…城市建设应区域化，去功能化(多个中心)…人口素质要不断提高！ |上海·张江	NONE
2709	深圳禁摩限电	沉默之后呢？是消亡还是爆发？//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST
2710	深圳禁摩限电	缴纳罚款后才能拿回电动车。直接杜绝电摩对百姓生活影响真的很大！在国外都有自行车车道为什么中国就没有电动车车道？ |丽水·温溪...	NONE
2711	深圳禁摩限电	同样是国家纳税人，买得起汽车的就可以上路驾乘，这是政府的不作为，是对低收入人群的一种歧视。 	AGAINST
2712	深圳禁摩限电	对为国家创造税收和解决劳动就业等做出了重要贡献的电动自行车行业而言,更是巨大的打击。http://t.cn/RqxxdTn	AGAINST
2713	深圳禁摩限电	公交线路设计不合理，老百姓等公交等不来，打车打不上，这就给电动车留下了大片生存的空间。并且西安还未达到北深	AGAINST
2714	深圳禁摩限电	所以过两天汽车也要禁了，什么时候刀具也别用了 |日照·大学...	AGAINST
2715	深圳禁摩限电	阻力那么大？就是因为你们一拍脑袋的决策，完全没有去听听民意。...//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST
2716	深圳禁摩限电	但是这做法太粗暴，和流氓地痞没两样，还说主张自由，民主，在家门口骑车也犯法，何来自由民主之说！真是一个日了狗的国家！ |成都·龙潭...	AGAINST
2717	深圳禁摩限电	这是逼快递电动车强制升级新能源车是吧，成本高了吧，这钱谁出啊？ 消费者？	AGAINST
2718	深圳禁摩限电	你一年吃一次西瓜还可能遇上个不熟的呢这种高危率的计算实在让人难以信服！再者而言，如果骑摩的购车了道路交通拥堵怎么解决	AGAINST
2719	深圳禁摩限电	今年至目前为止共查扣非法营运三轮车944辆，接下来还将继续对星港城、松岗汽车站等三轮车聚集场所重点进行整治。@深圳交警 @宝安日报 @晶报 @奥一网	FAVOR
2720	深圳禁摩限电	作为政府官员能力其次，重要的是德。//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST
2721	深圳禁摩限电	但希望对快递小哥网开一面，他们真的很辛苦。建议尽快出台快递员用车规范 	FAVOR
2722	深圳禁摩限电	最好还是好好思考一下，如何规范这些大型电动车发展。	NONE
2723	深圳禁摩限电	政府禁摩限电，一群圣母婊和“车迷”开始嚷嚷，声称政府漠视弱势群体的权益，可你看看她这样的变到方式，你还认为她觉得自己弱势吗？我	FAVOR
2724	深圳禁摩限电	 人为刀俎 我为鱼肉！！ 	AGAINST
2725	深圳禁摩限电	灵活性高的特点，完全漠视道路安全问题，电子警察也因为它们的车牌小而不能发挥作用，导致道路交通事故频发。请@广州交警 也在广州全区实行深圳的做法	FAVOR
2726	深圳禁摩限电	现行法规对交通事故中的电动车几乎没什么处罚措施。地方政府出手治理，是末端治理。苦的是交警，加剧的是公众与政府的对立。『媒体:深圳禁摩限电有法律依据吗_手机	FAVOR
2727	深圳禁摩限电	电摩该禁，贫民该杀。	FAVOR
2728	深圳禁摩限电	长距离的坐公共交通工具，你再看看路上堵不堵，一群拍屁股做决定的。。。	AGAINST
2729	深圳禁摩限电	为什么要严禁的这么重！说好听了是一劳永逸，其实这不就是因为那样更加费时费力吗！中国式怠惰。	AGAINST
2730	深圳禁摩限电	就是坐的摩的过去的，至今仍很感谢那位师傅。#深圳禁摩限电#看问题请看两面，给人一条谋生之路。	AGAINST
2731	深圳禁摩限电	能最领悟到下一步该怎么走。这次深圳广州打头，又走对了一次，全|李旭之：禁...	FAVOR
2732	深圳禁摩限电	#深圳禁摩限电#死喷子们 你们有几个是特么真正从小生活在这个城市的？不了解城市环境就别bb	FAVOR
2733	深圳禁摩限电	举国一片骂声之下，很多人疑惑，究竟为啥，深圳市领导要采取如此粗暴到弱智的措施呢	AGAINST
2734	深圳禁摩限电	#深圳禁摩限电#我们这还不让骑电动三轮车呢 逮到一个发50块钱或者更多 |商丘·永城...	NONE
2735	深圳禁摩限电	牡、佳来一场史上最严厉的“禁摩限电”整治行动，这东西交通事故率太高，而且管理混乱！！ — —「深圳禁摩限电 立交桥下成“电单车坟场”-新闻图片库-大视野-搜狐」 http://t.cn/RqLIF9u	FAVOR
2736	深圳禁摩限电	怎么在家门口骑车都不可以？ http://t.cn/RqLddqo	AGAINST
2737	深圳禁摩限电	一辆轿车差不多相当于四辆摩托车，摩托车出车祸的危害也没有汽车严重，搞不懂为啥要禁摩托。	AGAINST
2738	深圳禁摩限电	没收。这是把地方权利凌驾国家法律上把。虽然禁摩出发点是好的，但是这做法太特么粗暴，和流氓地痞没两样	AGAINST
2739	深圳禁摩限电	出租车又那么多问题！这些问题不解决，禁了有何用？	AGAINST
2740	深圳禁摩限电	不要剥夺老百姓使用电单车的权力，你怎么看！！	AGAINST
2741	深圳禁摩限电	深圳禁摩限电首日拘留三百余人！---中国梦醒时分~~~http://t.cn/RqLQaP2 http://t.cn/RqLQaP2 |秒拍视频	NONE
2742	深圳禁摩限电	刀子杀人也多，为什么不不刀具厂给查封了？国家一方面鼓励生产绿色能源汽车，地方政府居然禁止电动车上牌上路，真是奇葩。 |化州·播扬...	AGAINST
2743	深圳禁摩限电	有句话说:“兴，百姓苦，亡，百姓苦”苦的都是我们老百姓啊，都开小车，到时候又说什么污染环境了。	AGAINST
2744	深圳禁摩限电	吃饭会噎死哦~深圳交警你妈叫你别吃饭了 	AGAINST
2745	深圳禁摩限电	个个牛气的很。闯红灯的现象更是常见。以为自己不是车，我骑自行车好歹也等下红绿灯吧。拿自【深圳禁摩限电背后：明码标价奖励抓人扣车】 http://t.cn/RqyfALA（分享自 @一点资讯）	FAVOR
2746	深圳禁摩限电	低端交通慢慢就会消失在一线城市，希望广州也快些。	FAVOR
2747	深圳禁摩限电	你说部分电动车超速超重，你倒是管理一下源头啊，生产许可证谁发的？你说深圳没有自行车道？有些路连人行道都没有…怪平民老百姓囖…	AGAINST
2748	深圳禁摩限电	一群博士学历的领导们就这点儿水平？ 	AGAINST
2749	深圳禁摩限电	人民等着你们散伙。//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST
2750	深圳禁摩限电	情不自禁发出声声感叹。依然记得微博第一个粉丝就是郁哥，结果因为涉黄被封号，至今我都无法@到你。相互间还屏蔽了朋友圈，怕就怕哪天秀恩爱，照片里的女的是同一个人。	NONE
2751	深圳禁摩限电	根子都出在政府不专业这个问题上，无论如何政府还是要专业一点，中国改革的唯一出路是城市化，城市化那么简单吗？中国可以学美国人人开车吗？城市管理欠帐太多，将来会如何更重要。	NONE
2752	深圳禁摩限电	是要给电动车监管，不是一棒子打死,既是资源的浪费，更是对民生的侵害。君子为政，当古道热肠！	AGAINST
2753	深圳禁摩限电	结果下午又忙不迭的坐飞机回深圳。别人叫我坐火车，我说别逗了。高铁我都嫌慢。我特么是壕么真是爱得深沉啊卧槽。
2754	深圳禁摩限电	再次提醒[话筒]:深圳禁摩限电，大伙别任性哈！	FAVOR
2755	深圳禁摩限电	制定合理政策！//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGvKJp	FAVOR
2756	深圳禁摩限电	富人点赞，平民吐糟。 	NONE
2757	深圳禁摩限电	@V7是神经病 @超神学院  蔷薇的摩托车不错 现在禁摩限电 会不会被扣啊  第一集没什么亮点 不过开的一年都会员 以后慢慢看 |深圳·沙井...	NONE
2758	深圳禁摩限电	怎么办？政府就是这样办事，这就是所谓为人民服务？	AGAINST
2759	深圳禁摩限电	没错，我是女司机，坚决支持支持禁摩禁电	FAVOR
2760	深圳禁摩限电	积极回应社会关切，不断提升服务水平。如此，治理能力和治理水平才会上台阶、上档次。http://t.cn/RqJFVuZ	NONE
2761	深圳禁摩限电	实在不堪其扰 东湖路布心中学这块每天半夜都有改装电摩在飙车 要疯了 我搜索了一下微博 不少人在微博上投诉 甚至有网友报警两年了都没下文 怎么回事啊 能不能管管啊@深圳交警 @深圳公安 求关注 @第一现场 @都市路路通 @罗雪儿在线	FAVOR
2762	深圳禁摩限电	一场被媒体称为史上最严厉“禁摩限电”整治行动在深圳展开，据深圳市交警局通报，http://t.cn/Rqxy11X	NONE
2763	深圳禁摩限电	挣扎在底层没有汽车的朋友们,我佛慈悲让我们一起去南极吧！那里可以任由翱翔。	AGAINST
2764	深圳禁摩限电	【微纪录】深圳“禁摩限电” 被改变的生活：搭客仔	NONE
2765	深圳禁摩限电	甚或一件啤酒......电车就成了绿色送货的交通工具，中新闻拍的湖南郴州电摩“坟场，”深圳我也见过。深提倡绿色出行，曾想城市规划全城如设有自行车道，深圳将更美！	NONE
2766	深圳禁摩限电	以及电动三轮车上路，查扣车辆超过万辆，拘留几百人，力度之大空前绝后，胜芳的电动车已经成了公害了，还大力治理整顿了... http://t.cn/RqMXhPg	FAVOR
2767	深圳禁摩限电	不是我想去的地方都有公交的[微笑]！你们可以借车给我开开不？ 另外，电瓶车好像更环保诶	AGAINST
2768	深圳禁摩限电	包裹给你随意塞柜子里就不管了，我都受够了快递！二轮电动车也必须普及下交通常识，要不然真的...原本摩托车都有驾驶证的，非不让上路，然后弄上一堆没有任何交通常识的人乱窜	FAVOR
2769	深圳禁摩限电	摩的穿行，甚至逆行，蜀黍你是该出来管管了。@深圳交警 @深圳坪山交警	FAVOR
2770	深圳禁摩限电	怎么感觉像一种歧视？	AGAINST
2771	深圳禁摩限电	出租车又那么多问题！[衰]这些问题不解决，禁了有何用？ 	AGAINST
2772	深圳禁摩限电	机动车才是被欺负的一方，被挤得走走停停，整治的好，你穷不是理由。 	FAVOR
2773	深圳禁摩限电	尚未过桥。交通如此糟糕，引无数驾友赴公交。叹神龙大众，慢如蜗牛；奔驰宝马，无处发飙。一代天骄，兰博基尼，泪看电摩把车超。 （转）
2774	深圳禁摩限电	广深两个城市加强“禁摩限电”的深一步行动，让摩托车这个已经脱离中国中高层人士视野的交通工具再次走入关注的热点。根据不完全统计，中国2015年摩托车产量仍然接近 http://t.cn/Rq5zwId	AGAINST
2775	深圳禁摩限电	来瞧瞧世界各国怎么说？（友情提示：请在wifi条件下观看！）|摩托解禁宣... |电动车得罪...	NONE
2776	深圳禁摩限电	每一次整治斗争，司法裹足不前，更是凸显社会矛盾。 	AGAINST
2777	深圳禁摩限电	2016-04-07锵锵三人行 深圳“禁摩限电”引发社会舆论关注 （分享自 @凤凰视频） |2016-04-07...	NONE
2778	深圳禁摩限电	普通三轮摩托车、三轮电动车每辆奖励100元，拘留一人奖励500元，刑拘一人奖励2000元。	AGAINST
2779	深圳禁摩限电	错，不仅会出现，而且还是国产的大排摩托车，由威风凛凛的交警们驾驭着。@广东台DV现场深圳站 @深圳交警 @CCTV http://t.cn/RqNygu2	AGAINST
2780	深圳禁摩限电	】陶舜：深圳执法当局不顾反对依然坚持“禁摩限电”，反映了两个问题，一是懒政，二是懒政开启腐败空间，。 （分享自 @FT中文网） http://t.cn/RqI8ufv	AGAINST
2781	深圳禁摩限电	2014年的一线城市竟然有大量人力车，当时我就震惊了！这座经济特区城市一方面要保持它国际化大都市的形象，一方面又不得不依赖大量的廉价劳动力去推动经济发展。政府一刀切的懒政背后是否有考虑过“哀民生之多艰！	AGAINST
2782	深圳禁摩限电	狗狗回来后瞬间闻到了主人的味道，开始疯狂的在家寻找，最终团聚时真的开心哭了……离开再久我都记得你的味道，永远都等着你回来 |秒拍视频 .
2783	深圳禁摩限电	都是为权贵的汽车腾出路面。这是毫无疑问的。问题在于：如果仅仅为了腾路面，不至于这么疯狂。中国有多个城市打击摩托车三轮车，已经很多年了 http://t.cn/Rqi9Ugm	AGAINST
2784	深圳禁摩限电	这是扇深圳交警耳光吗？//【莫迪亲自推广电摩 称关系“印度崛起”】 http://t.cn/Rq5dJOV	AGAINST
2785	深圳禁摩限电	可能后来政府有奖励，交警开始抓快递了，不知道其中快递比例有多少，刚刚出门看到快递仍然在电动车送件，政府不应该一刀切，载客的这部分才应该是重点整治的对象@深圳交警 |深圳·龙华...	FAVOR
2786	深圳禁摩限电	扣一车奖励多少？我收藏的该数字文章打不开了。	AGAINST
2787	深圳禁摩限电	具体什么标准的电池车能够在深圳行驶，毕竟有太多我们这样的务工人员买不起小车，可以解答下吗	NONE
2788	深圳禁摩限电	上路没有标准，为何厂商还在大肆生产？谁之过？ |秒拍视频	AGAINST
2789	深圳禁摩限电	楼市一刀切的弱智政策，禁摩禁电的一刀切懒政政策，都无一不体现出这个政府低下的管理水平。 	AGAINST
2790	深圳禁摩限电	”我正在听《“禁摩限电”，”天价牌照“，谁错了？ | E06》很喜欢！都来听听吧。http://t.cn/Rqtr5LB（分享自@喜马拉雅FM）	AGAINST
2791	深圳禁摩限电	#禁摩限电#世界和平	NONE
2792	深圳禁摩限电	鸡飞狗跳。我感言，冰冻三尺非一日之寒，得从各方政策着手，加大法制宣传从源头下手。至今9月有余雨在下风不停。可本人最近走在街上细心观看，舞水路路段	NONE
2793	深圳禁摩限电	 my jump！	NONE
2794	深圳禁摩限电	公交站点、商业繁华区域等路段摩托车、电动车聚集兜客拉客实施非法营运的违法行为！@深圳交警 @深圳侨报	FAVOR
2795	深圳禁摩限电	就问深圳地区的牛郎该如何正确骑牛？@小牛电动 |深圳·科技...	NONE
2796	深圳禁摩限电	有钱无所谓，没钱没办法。	AGAINST
2797	深圳禁摩限电	封杀的不是电，摩而是民心！禁摩限电没有说出的半句话：把穷人从城市里清理出去 http://t.cn/Rq5Lbud来自凤凰新闻	AGAINST
2798	深圳禁摩限电	深圳不止#禁摩限电#还限外地车、限行、限号，一个车牌拍出172万的天价，就是想问下啥时候限外地人，深圳户口啥时候拍卖http://t.cn/RqfbxSt	AGAINST
2799	深圳禁摩限电	都是BYD送的！都是BYD送的！都是BYD送的！ 	AGAINST
2800	深圳禁摩限电	一刀切未必好事，但如何更加合理合法的规范的确是个难题。	NONE
2801	深圳禁摩限电	单方面很难解决好。对于国标问题，可以直接把西方发达国家的标准弄过来用，我们很多东西都是向发达国家看齐，可取。	NONE
2802	深圳禁摩限电	又来全城追捕。时速不超20km/h 的安全标准就是个笑话。我他妈自行车都能比这块 ，快去电动车墓地扫墓吊唁一下吧#深圳禁摩限电# |温州·水头...	FAVOR
2803	深圳禁摩限电	路上那些逆行的往往是那些送快递或者是送外卖的电瓶车！吓死人！	FAVOR
2804	深圳禁摩限电	有快递员在车辆遭查扣时与执法部门产生冲突。媒体报道，已有4家快递企业近800辆快递三轮车被扣押，近50名快递员被拘留。http://t.cn/RqLb69W	AGAINST
2805	深圳禁摩限电	并不是“一国两智”而是“一国一智”，不顾事实，断章取义。果然两岸三地一家亲啊！	FAVOR
2806	深圳禁摩限电	以及这个国家的悲哀！#深圳禁摩限电##广州禁止电动车#	AGAINST
2807	深圳禁摩限电	禁止没错！如果没有摩、电大量乱窜行为，我对摩、电没意见	FAVOR
2808	深圳禁摩限电	拘留无证78人。外卖行业的超标电动车，也被列入执法对象范围内。民警表示，外卖行业多为短途运送，需使用自行车遵规行驶。	NONE
2809	深圳禁摩限电	这规则肯定是驾校校长和4s店老板联合制定的	AGAINST
2810	深圳禁摩限电	@深圳交警 在龙胜地铁站有电摩在拉拉客哦，交警蜀黍	FAVOR
2811	深圳禁摩限电	限制的应该是大功率不达标的东西不是全部，我见过那种改装的电摩跑到100多的时速…那玩意杀伤力比别的东西厉害的多…//【深圳禁行摩托车限制电动车 首日拘留三百余人】 http://t.cn/RGsPGQA	FAVOR
2812	深圳禁摩限电	#深圳禁摩限电# 宝安大道开展禁摩限电整治行动。@深圳交警 @平安宝安 @宝安日报	FAVOR
2813	深圳禁摩限电	这样剩下的都是高贵的人，也就不用限这限那的了，他们的日子也就好过了！【禁摩限电没说出的半句话：把穷人从城市清理出去】 http://t.cn/Rq52giD（分享自 @一点资讯）	AGAINST
2814	深圳禁摩限电	深圳走了5天！有必要这样么？就算是限制电摩你这也太慢了吧	NONE
2815	深圳禁摩限电	另外车位本就不够，电瓶车不像单车可以放家里，只能到处乱塞，搞得公共区域环境很差，快点把电瓶车也给禁了吧！	FAVOR
2816	深圳禁摩限电	深圳“禁摩限电”成热点话题，普及覆盖	NONE
2817	深圳禁摩限电	河源也是4月1开始禁摩限电 	NONE
2818	深圳禁摩限电	酒驾撞死多人怎么就不发 都买汽车你有那么多车位吗，你有那么多号吗，都买汽车天天塞死你们。城市里面骑电动车的人很多都能买得起汽车，但是买了停哪里呢	AGAINST
2819	深圳禁摩限电	险象环生，既然自己不会自律，就怨不得被管被禁 	FAVOR
2820	深圳禁摩限电	赶欧追美，底子里还是延安西柏坡思维。	AGAINST
2821	深圳禁摩限电	经济会倒退的！	AGAINST
