WORD	FREQ	FAVOR	AGAINST	NONE	SUPPORT
包,饺子	17	12	4	1	0.705882
包,吃	6	5	0	1	0.833333
包,传统	14	12	1	1	0.857143
些,传统	5	4	1	0	0.800000
些,少	5	4	1	0	0.800000
传统,中秋	5	5	0	0	1.000000
传统,秋节	5	5	0	0	1.000000
传统,中秋节	5	5	0	0	1.000000
传统,团圆饭	5	5	0	0	1.000000
传统,做起	5	1	4	0	0.800000
传统,碳	5	1	4	0	0.800000
传统,年货	11	10	1	0	0.909091
传统,亲戚	5	5	0	0	1.000000
传统,唱	5	4	1	0	0.800000
传统,新衣	12	10	1	1	0.833333
传统,春晚	10	9	0	1	0.900000
传统,小时候	6	5	0	1	0.833333
传统,烧纸	6	1	5	0	0.833333
传统,隆重	6	5	0	1	0.833333
传统,门神	5	4	0	1	0.800000
传统,舞狮	6	5	0	1	0.833333
传统,西方	5	5	0	0	1.000000
传统,中华民族	16	14	1	1	0.875000
传统,户户	7	6	0	1	0.857143
传统,家户	7	6	0	1	0.857143
传统,家家户户	7	6	0	1	0.857143
传统,千年	9	8	0	1	0.888889
传统,团圆	18	15	3	0	0.833333
传统,几千年	5	5	0	0	1.000000
传统,几千	5	5	0	0	1.000000
传统,全家	6	5	0	1	0.833333
传统,圣诞节	5	4	1	0	0.800000
传统,穿	14	11	1	2	0.785714
传统,家家	9	8	0	1	0.888889
传统,福	6	5	0	1	0.833333
传统,年夜饭	10	8	0	2	0.800000
传统,尾气	5	4	1	0	0.800000
传统,对联	11	10	0	1	0.909091
传统,夜饭	10	8	0	2	0.800000
传统,吃饺子	11	8	0	3	0.727273
传统,拜年	11	9	0	2	0.818182
传统,火灾	7	0	6	1	0.857143
传统,春联	30	21	4	5	0.700000
传统,感受	13	11	1	1	0.846154
传统,低	5	1	4	0	0.800000
传统,贴	44	34	4	6	0.772727
传统,这里	5	5	0	0	1.000000
传统,中华	21	17	2	2	0.809524
传统,团聚	7	6	0	1	0.857143
传统,主题	5	4	1	0	0.800000
传统,百姓	6	5	1	0	0.833333
传统,传统节日	37	26	4	7	0.702703
传统,文化	34	28	3	3	0.823529
传统,故事	6	5	1	0	0.833333
传统,饺子	25	19	1	5	0.760000
传统,社会	5	5	0	0	1.000000
传统,不知	5	5	0	0	1.000000
传统,元宵节	10	9	0	1	0.900000
传统,庙会	11	8	1	2	0.727273
传统,传承	5	4	1	0	0.800000
传统,腊月	5	4	0	1	0.800000
传统,红火	5	4	1	0	0.800000
传统,圣诞	5	4	1	0	0.800000
传统,小时	7	6	0	1	0.857143
传统,一起	14	11	2	1	0.785714
传统,开心	5	5	0	0	1.000000
传统,守岁	9	7	0	2	0.777778
传统,民族	23	19	1	3	0.826087
传统,汽车	7	6	0	1	0.857143
传统,味儿	12	10	1	1	0.833333
传统,回家	11	10	0	1	0.909091
传统,吃	28	22	2	4	0.785714
传统,记得	6	6	0	0	1.000000
传统,娱乐	5	4	0	1	0.800000
传统,好友	5	4	1	0	0.800000
传统,包	14	12	1	1	0.857143
传统,些	5	4	1	0	0.800000
传统,除夕夜	6	6	0	0	1.000000
传统,还要	5	4	1	0	0.800000
传统,准备	5	4	1	0	0.800000
传统,事故	5	0	4	1	0.800000
传统,火	9	7	2	0	0.777778
传统,只	5	4	0	1	0.800000
传统,窗花	5	4	0	1	0.800000
传统,特别	5	4	0	1	0.800000
传统,正月	10	7	1	2	0.700000
传统,越来越	18	13	3	2	0.722222
传统,越来	18	13	3	2	0.722222
行车,餐饮业	27	3	24	0	0.888889
行车,对准	27	3	24	0	0.888889
行车,餐饮	28	3	24	1	0.857143
行车,外卖	29	3	24	2	0.827586
行车,抓	5	1	4	0	0.800000
行车,百姓	6	0	5	1	0.833333
行车,社会	7	0	7	0	1.000000
行车,政府	7	0	6	1	0.857143
行车,送	27	3	24	0	0.888889
行车,营运	6	5	0	1	0.833333
行车,车	9	1	7	1	0.777778
行车,汽车	7	0	6	1	0.857143
行车,严查	8	6	0	2	0.750000
行车,事故	5	1	4	0	0.800000
行车,只	29	4	25	0	0.862069
行车,管理	5	0	4	1	0.800000
行车,人民	5	1	4	0	0.800000
行车,为了	5	0	4	1	0.800000
行车,可	28	3	24	1	0.857143
自行车,餐饮业	27	3	24	0	0.888889
自行车,对准	27	3	24	0	0.888889
自行车,餐饮	28	3	24	1	0.857143
自行车,外卖	29	3	24	2	0.827586
自行车,抓	5	1	4	0	0.800000
自行车,百姓	6	0	5	1	0.833333
自行车,社会	7	0	7	0	1.000000
自行车,政府	7	0	6	1	0.857143
自行车,送	27	3	24	0	0.888889
自行车,营运	6	5	0	1	0.833333
自行车,车	9	1	7	1	0.777778
自行车,汽车	7	0	6	1	0.857143
自行车,严查	8	6	0	2	0.750000
自行车,事故	5	1	4	0	0.800000
自行车,只	29	4	25	0	0.862069
自行车,管理	5	0	4	1	0.800000
自行车,人民	5	1	4	0	0.800000
自行车,为了	5	0	4	1	0.800000
自行车,可	28	3	24	1	0.857143
限,政府	5	0	5	0	1.000000
限,行	10	1	8	1	0.800000
限,号	5	0	5	0	1.000000
限,禁	27	3	19	5	0.703704
除夕夜,传统	6	6	0	0	1.000000
过大年,环保	9	1	8	0	0.888889
过大年,空气	5	1	4	0	0.800000
过大年,少	5	0	5	0	1.000000
转,今年	5	1	4	0	0.800000
转,禁	5	0	4	1	0.800000
电影,添个	6	5	0	1	0.833333
电影,出席	5	4	0	1	0.800000
电影,月份	7	6	0	1	0.857143
电影,土豆	9	7	0	2	0.777778
电影,小土豆	8	6	0	2	0.750000
电影,小土	8	6	0	2	0.750000
电影,添	5	4	0	1	0.800000
电影,曝	5	4	0	1	0.800000
女人,只	5	0	5	0	1.000000
为何,禁	9	1	8	0	0.888889
燃放,远离	5	0	4	1	0.800000
燃放,倡议	11	0	9	2	0.818182
燃放,消防	5	0	5	0	1.000000
燃放,大气	6	1	5	0	0.833333
燃放,产生	5	0	5	0	1.000000
燃放,环保	24	0	18	6	0.750000
燃放,火灾	8	0	6	2	0.750000
燃放,噪音	5	0	4	1	0.800000
燃放,尽量	9	0	7	2	0.777778
燃放,烟花爆竹	30	2	22	6	0.733333
燃放,增加	7	0	6	1	0.857143
燃放,指数	6	0	5	1	0.833333
燃放,空气	31	3	23	5	0.741935
燃放,呼吁	9	2	7	0	0.777778
燃放,起	6	0	6	0	1.000000
燃放,市民	17	2	12	3	0.705882
燃放,事故	5	0	4	1	0.800000
燃放,禁放	5	0	4	1	0.800000
燃放,正月	5	0	4	1	0.800000
只能,难道	5	1	4	0	0.800000
只能,禁	13	1	10	2	0.769231
市民,环保局	5	0	5	0	1.000000
市民,倡议	7	0	7	0	1.000000
市民,发出	5	0	5	0	1.000000
市民,济南	5	0	5	0	1.000000
市民,绿色	5	0	4	1	0.800000
市民,环保	13	0	12	1	0.923077
市民,减少	6	0	5	1	0.833333
市民,烟花爆竹	14	1	12	1	0.857143
市民,社会	5	0	4	1	0.800000
市民,爆竹	20	2	16	2	0.800000
市民,霾	5	0	4	1	0.800000
市民,市	6	0	6	0	1.000000
市民,今年	12	0	10	2	0.833333
市民,汽车	5	0	5	0	1.000000
市民,雾	5	0	4	1	0.800000
市民,不放	5	0	5	0	1.000000
市民,空气	10	0	9	1	0.900000
市民,呼吁	9	1	7	1	0.777778
市民,环境	9	0	8	1	0.888889
市民,燃放	17	2	12	3	0.705882
市民,少	19	0	14	5	0.736842
市民,烟花	22	2	17	3	0.772727
市民,期间	17	0	15	2	0.882353
随着,时间表	9	0	0	9	1.000000
随着,同一	8	0	0	8	1.000000
随着,扎堆	8	0	0	8	1.000000
随着,申请	9	0	0	9	1.000000
随着,员工	9	0	0	9	1.000000
随着,避免	9	0	1	8	0.888889
随着,根据	9	0	0	9	1.000000
随着,须	6	0	0	6	1.000000
随着,工作	8	0	0	8	1.000000
随着,提前	9	0	0	9	1.000000
随着,长春	8	0	0	8	1.000000
教育,工作	5	1	4	0	0.800000
执法,法律	5	1	4	0	0.800000
执法,交警	5	4	1	0	0.800000
执法,非法	5	4	0	1	0.800000
工作,时间表	8	0	0	8	1.000000
工作,同一	8	0	0	8	1.000000
工作,扎堆	8	0	0	8	1.000000
工作,申请	8	0	0	8	1.000000
工作,员工	9	0	1	8	0.888889
工作,难道	6	0	6	0	1.000000
工作,社会	6	0	6	0	1.000000
工作,政府	8	2	6	0	0.750000
工作,避免	8	0	0	8	1.000000
工作,女性	8	1	7	0	0.875000
工作,今年	5	0	5	0	1.000000
工作,根据	8	0	0	8	1.000000
工作,须	7	0	1	6	0.857143
工作,子女	7	0	6	1	0.857143
工作,随着	8	0	0	8	1.000000
工作,教育	5	1	4	0	0.800000
工作,少	6	1	5	0	0.833333
工作,提前	9	0	1	8	0.888889
工作,只	5	0	4	1	0.800000
工作,长春	8	0	0	8	1.000000
妈妈,爸爸妈妈	7	6	0	1	0.857143
妈妈,贴	5	5	0	0	1.000000
妈妈,开心	5	4	0	1	0.800000
妈妈,爸爸	11	9	0	2	0.818182
妈妈,爸妈	7	6	0	1	0.857143
妈妈,陪	7	6	0	1	0.857143
靠,社会	5	0	5	0	1.000000
靠,禁	6	0	6	0	1.000000
临近,烟花爆竹	5	1	4	0	0.800000
临近,爆竹	6	1	5	0	0.833333
临近,烟花	6	1	5	0	0.833333
少,生存	6	0	6	0	1.000000
少,环保局	5	0	5	0	1.000000
少,从我做起	5	0	5	0	1.000000
少,浓度	5	0	5	0	1.000000
少,做起	9	0	9	0	1.000000
少,碳	9	0	9	0	1.000000
少,自觉	5	1	4	0	0.800000
少,倡议	20	1	18	1	0.900000
少,发出	6	0	6	0	1.000000
少,今年春节	23	0	17	6	0.739130
少,响	6	1	5	0	0.833333
少,大气	6	1	5	0	0.833333
少,产生	5	0	5	0	1.000000
少,号召	5	0	5	0	1.000000
少,尾气	9	8	1	0	0.888889
少,绿色	11	0	9	2	0.818182
少,环保	48	4	37	7	0.770833
少,尽量	8	1	6	1	0.750000
少,低	10	1	9	0	0.900000
少,清新	6	0	6	0	1.000000
少,烟花爆竹	31	3	25	3	0.806452
少,燃放烟花	18	2	14	2	0.777778
少,放烟	18	2	14	2	0.777778
少,爆竹	43	6	32	5	0.744186
少,详情	6	5	1	0	0.833333
少,今年	41	2	32	7	0.780488
少,汽车	8	8	0	0	1.000000
少,过节	10	1	9	0	0.900000
少,起	6	0	6	0	1.000000
少,环境	30	6	21	3	0.700000
少,些	5	4	1	0	0.800000
少,过大年	5	0	5	0	1.000000
少,市民	19	0	14	5	0.736842
少,工作	6	1	5	0	0.833333
少,烟花	52	9	39	4	0.750000
少,期间	22	2	16	4	0.727273
少,或者	14	2	12	0	0.857143
少,一份	5	1	4	0	0.800000
少,马	7	1	6	0	0.857143
少,为了	17	2	13	2	0.764706
少,保护环境	5	1	4	0	0.800000
少,保护环	5	1	4	0	0.800000
少,禁	10	2	7	1	0.700000
还要,传统	5	4	1	0	0.800000
准备,春联	5	4	1	0	0.800000
准备,传统	5	4	1	0	0.800000
事故,安全事故	5	0	5	0	1.000000
事故,非机动	5	5	0	0	1.000000
事故,爆竹	5	0	4	1	0.800000
事故,非机动车	5	5	0	0	1.000000
事故,汽车	8	0	8	0	1.000000
事故,自行	5	1	4	0	0.800000
事故,传统	5	0	4	1	0.800000
事故,行车	5	1	4	0	0.800000
事故,自行车	5	1	4	0	0.800000
事故,燃放	5	0	4	1	0.800000
事故,支持	6	5	1	0	0.833333
爸妈,爸爸妈妈	7	6	0	1	0.857143
爸妈,爸爸	7	6	0	1	0.857143
爸妈,妈妈	7	6	0	1	0.857143
火,传统	9	7	2	0	0.777778
提前,时间表	9	0	0	9	1.000000
提前,同一	8	0	0	8	1.000000
提前,扎堆	8	0	0	8	1.000000
提前,申请	9	0	0	9	1.000000
提前,员工	9	0	0	9	1.000000
提前,避免	8	0	0	8	1.000000
提前,根据	9	0	0	9	1.000000
提前,须	6	0	0	6	1.000000
提前,随着	9	0	0	9	1.000000
提前,工作	9	0	1	8	0.888889
提前,长春	8	0	0	8	1.000000
独生,社会	5	1	4	0	0.800000
快乐,春节快乐	5	1	4	0	0.800000
快乐,环保	6	0	6	0	1.000000
快乐,贴	5	4	1	0	0.800000
快乐,今年	5	1	4	0	0.800000
难,禁	8	1	7	0	0.875000
限制,禁	20	2	14	4	0.700000
空气污染,环保	13	1	10	2	0.769231
空气污染,烟花爆竹	8	0	6	2	0.750000
空气污染,爆竹	11	0	8	3	0.727273
空气污染,霾	5	0	4	1	0.800000
空气污染,今年	11	1	8	2	0.727273
空气污染,呼吁	5	0	4	1	0.800000
空气污染,烟花	12	0	9	3	0.750000
支持,横冲	6	6	0	0	1.000000
支持,逆行	5	5	0	0	1.000000
支持,今年春节	6	1	5	0	0.833333
支持,总统	5	4	1	0	0.800000
支持,恐怖分子	13	11	2	0	0.846154
支持,打击	9	8	0	1	0.888889
支持,今年	9	2	7	0	0.777778
支持,分子	13	11	2	0	0.846154
支持,恐怖	19	15	4	0	0.789474
支持,反	5	4	1	0	0.800000
支持,交警	17	17	0	0	1.000000
支持,事故	6	5	1	0	0.833333
支持,期间	8	0	6	2	0.750000
支持,路上	6	6	0	0	1.000000
支持,非法	6	5	1	0	0.833333
支持,禁	29	22	6	1	0.758621
支持,抢	6	5	1	0	0.833333
支持,危险	5	5	0	0	1.000000
烟花,环保局	7	0	7	0	1.000000
烟花,浓度	5	0	5	0	1.000000
烟花,蓝天	7	0	7	0	1.000000
烟花,做起	5	0	5	0	1.000000
烟花,碳	6	1	5	0	0.833333
烟花,倡议	19	0	16	3	0.842105
烟花,发出	7	0	7	0	1.000000
烟花,广大	5	0	4	1	0.800000
烟花,千年	6	5	0	1	0.833333
烟花,大气	5	0	5	0	1.000000
烟花,产生	8	1	7	0	0.875000
烟花,绿色	11	0	10	1	0.909091
烟花,环保	42	3	32	7	0.761905
烟花,噪音	6	0	5	1	0.833333
烟花,尽量	8	0	6	2	0.750000
烟花,低	6	1	5	0	0.833333
烟花,祥和	5	0	4	1	0.800000
烟花,文化	5	4	0	1	0.800000
烟花,欢乐	5	0	4	1	0.800000
烟花,每	5	0	5	0	1.000000
烟花,今年过年	5	0	4	1	0.800000
烟花,市	6	0	5	1	0.833333
烟花,增加	7	0	6	1	0.857143
烟花,指数	5	0	5	0	1.000000
烟花,过节	7	0	6	1	0.857143
烟花,空气	36	4	28	4	0.777778
烟花,呼吁	15	3	11	1	0.733333
烟花,燃放鞭炮	5	0	5	0	1.000000
烟花,起	5	0	5	0	1.000000
烟花,环境	19	2	15	2	0.789474
烟花,市民	22	2	17	3	0.772727
烟花,临近	6	1	5	0	0.833333
烟花,少	52	9	39	4	0.750000
烟花,空气污染	12	0	9	3	0.750000
烟花,或者	7	0	6	1	0.857143
烟花,联合	6	0	6	0	1.000000
期间,倡议	12	0	10	2	0.833333
期间,发出	5	0	5	0	1.000000
期间,广大	6	0	5	1	0.833333
期间,绿色	5	0	4	1	0.800000
期间,环保	18	0	14	4	0.777778
期间,尽量	5	0	4	1	0.800000
期间,烟花爆竹	14	0	11	3	0.785714
期间,燃放烟花	11	1	8	2	0.727273
期间,放烟	11	1	8	2	0.727273
期间,爆竹	21	1	15	5	0.714286
期间,霾	9	0	8	1	0.888889
期间,今年	12	0	9	3	0.750000
期间,节日	5	1	0	4	0.800000
期间,雾	8	0	7	1	0.875000
期间,新春	8	0	7	1	0.875000
期间,空气	11	1	8	2	0.727273
期间,呼吁	6	0	6	0	1.000000
期间,市民	17	0	15	2	0.882353
期间,少	22	2	16	4	0.727273
期间,支持	8	0	6	2	0.750000
只,餐饮业	27	3	24	0	0.888889
只,对准	27	3	24	0	0.888889
只,餐饮	27	3	24	0	0.888889
只,赚钱	5	1	4	0	0.800000
只,外卖	28	3	25	0	0.892857
只,百姓	6	1	5	0	0.833333
只,社会	12	1	11	0	0.916667
只,政府	7	1	6	0	0.857143
只,送	28	3	25	0	0.892857
只,自行	29	4	25	0	0.862069
只,子女	7	0	6	1	0.857143
只,传统	5	4	0	1	0.800000
只,行车	29	4	25	0	0.862069
只,自行车	29	4	25	0	0.862069
只,女人	5	0	5	0	1.000000
只,工作	5	0	4	1	0.800000
只,人民	5	1	4	0	0.800000
只,可	33	6	26	1	0.787879
只,禁	34	4	29	1	0.852941
管理,通工	7	0	7	0	1.000000
管理,交通工具	7	0	7	0	1.000000
管理,懒	6	0	6	0	1.000000
管理,工具	7	0	7	0	1.000000
管理,百姓	6	0	6	0	1.000000
管理,政	8	0	8	0	1.000000
管理,社会	8	0	6	2	0.750000
管理,政府	14	2	11	1	0.785714
管理,交警	6	5	1	0	0.833333
管理,自行	5	0	4	1	0.800000
管理,行车	5	0	4	1	0.800000
管理,自行车	5	0	4	1	0.800000
马路,交警	5	5	0	0	1.000000
马路,路上	5	4	1	0	0.800000
长春,时间表	8	0	0	8	1.000000
长春,同一	8	0	0	8	1.000000
长春,扎堆	8	0	0	8	1.000000
长春,申请	8	0	0	8	1.000000
长春,员工	8	0	0	8	1.000000
长春,避免	8	0	0	8	1.000000
长春,根据	8	0	0	8	1.000000
长春,须	6	0	0	6	1.000000
长春,随着	8	0	0	8	1.000000
长春,工作	8	0	0	8	1.000000
长春,提前	8	0	0	8	1.000000
红包,春联	5	4	0	1	0.800000
红包,贴	5	4	0	1	0.800000
极端,分子	5	4	1	0	0.800000
释放,爆竹	5	0	4	1	0.800000
行车道,禁	5	1	4	0	0.800000
自行车道,禁	5	1	4	0	0.800000
窗花,传统	5	4	0	1	0.800000
期盼,环保	5	1	4	0	0.800000
同期,去年同期	5	0	1	4	0.800000
一组,呼吁	5	0	4	1	0.800000
或者,减少	6	1	5	0	0.833333
或者,今年	5	0	4	1	0.800000
或者,环境	6	0	5	1	0.833333
或者,少	14	2	12	0	0.857143
或者,烟花	7	0	6	1	0.857143
设计,禁	6	0	5	1	0.833333
发展,政府	6	0	5	1	0.833333
发展,人口	5	0	4	1	0.800000
发展,可	5	0	5	0	1.000000
陪,爸爸	5	4	0	1	0.800000
陪,妈妈	7	6	0	1	0.857143
路上,交警	9	9	0	0	1.000000
路上,支持	6	6	0	0	1.000000
路上,马路	5	4	1	0	0.800000
路上,禁	14	10	2	2	0.714286
禁放,烟花爆竹	5	1	4	0	0.800000
禁放,今年	6	0	5	1	0.833333
禁放,燃放	5	0	4	1	0.800000
牛,逼	8	6	2	0	0.750000
次,恐怖	5	5	0	0	1.000000
公安,爆竹	5	0	5	0	1.000000
一份,环保	6	0	6	0	1.000000
一份,今年	6	0	6	0	1.000000
一份,少	5	1	4	0	0.800000
逼,想想	5	0	4	1	0.800000
逼,政府	8	0	7	1	0.875000
逼,谁	5	0	4	1	0.800000
逼,汽车	8	1	7	0	0.875000
逼,处理	5	1	4	0	0.800000
逼,牛	8	6	2	0	0.750000
逼,禁	13	1	11	1	0.846154
组织,警力	6	5	0	1	0.833333
组织,恐怖分子	7	7	0	0	1.000000
组织,分子	11	10	0	1	0.909091
组织,严查	5	4	0	1	0.800000
组织,交警	7	6	0	1	0.857143
组织,禁	8	6	1	1	0.750000
人民,政府	10	1	9	0	0.900000
人民,服务	5	0	5	0	1.000000
人民,自行	5	1	4	0	0.800000
人民,行车	5	1	4	0	0.800000
人民,自行车	5	1	4	0	0.800000
人民,只	5	1	4	0	0.800000
人民,禁	26	5	19	2	0.730769
马,今年	6	1	5	0	0.833333
马,少	7	1	6	0	0.857143
呵呵,禁	8	2	6	0	0.750000
不行,禁	7	0	6	1	0.857143
特别,今年	5	1	4	0	0.800000
特别,传统	5	4	0	1	0.800000
热闹,环保	7	1	6	0	0.857143
热闹,文化	5	5	0	0	1.000000
热闹,开心	5	4	1	0	0.800000
热闹,节日	11	8	2	1	0.727273
热闹,农历	5	4	0	1	0.800000
为了,蓝天	7	0	7	0	1.000000
为了,做起	5	0	5	0	1.000000
为了,倡议	5	0	4	1	0.800000
为了,今年春节	13	0	11	2	0.846154
为了,环保	17	0	14	3	0.823529
为了,尽量	5	0	4	1	0.800000
为了,低	6	1	5	0	0.833333
为了,烟花爆竹	5	0	4	1	0.800000
为了,喜欢	6	5	0	1	0.833333
为了,今年	22	2	17	3	0.772727
为了,经济	5	1	4	0	0.800000
为了,谁	5	1	4	0	0.800000
为了,汽车	6	0	6	0	1.000000
为了,环境	15	2	12	1	0.800000
为了,自行	5	0	4	1	0.800000
为了,行车	5	0	4	1	0.800000
为了,自行车	5	0	4	1	0.800000
为了,少	17	2	13	2	0.764706
为了,禁	19	4	14	1	0.736842
可,餐饮业	27	3	24	0	0.888889
可,对准	27	3	24	0	0.888889
可,餐饮	27	3	24	0	0.888889
可,外卖	27	3	24	0	0.888889
可,百姓	5	1	4	0	0.800000
可,计划生育	5	0	4	1	0.800000
可,社会	5	0	5	0	1.000000
可,送	28	4	24	0	0.857143
可,骑	6	1	5	0	0.833333
可,计划	5	0	4	1	0.800000
可,自行	28	3	24	1	0.857143
可,行车	28	3	24	1	0.857143
可,自行车	28	3	24	1	0.857143
可,只	33	6	26	1	0.787879
可,发展	5	0	5	0	1.000000
可,禁	35	5	29	1	0.828571
行,交警	6	1	5	0	0.833333
行,限	10	1	8	1	0.800000
行,禁	15	1	12	2	0.800000
领导,政府	5	1	4	0	0.800000
领导,禁	9	2	7	0	0.777778
注意,爆竹	5	0	4	1	0.800000
正月,传统节日	5	4	0	1	0.800000
正月,传统	10	7	1	2	0.700000
正月,燃放	5	0	4	1	0.800000
号,限	5	0	5	0	1.000000
号,禁	5	0	4	1	0.800000
农历,热闹	5	4	0	1	0.800000
说出,禁	5	0	5	0	1.000000
袭击,恐怖袭击	5	4	0	1	0.800000
袭击,恐怖	6	5	0	1	0.833333
武汉,鞭	5	1	4	0	0.800000
武汉,霾	5	0	4	1	0.800000
武汉,雾	5	0	4	1	0.800000
保护环境,少	5	1	4	0	0.800000
保护环,少	5	1	4	0	0.800000
任性,禁	6	1	5	0	0.833333
非法,铁站	5	4	0	1	0.800000
非法,地铁站	5	4	0	1	0.800000
非法,客	5	5	0	0	1.000000
非法,兜	5	5	0	0	1.000000
非法,无证	5	4	0	1	0.800000
非法,实施	5	5	0	0	1.000000
非法,交警	22	16	1	5	0.727273
非法,执法	5	4	0	1	0.800000
非法,支持	6	5	1	0	0.833333
越来越,贴	7	6	0	1	0.857143
越来越,传统	18	13	3	2	0.722222
越来,贴	7	6	0	1	0.857143
越来,传统	18	13	3	2	0.722222
联合,倡议	5	0	5	0	1.000000
联合,环保	8	0	8	0	1.000000
联合,爆竹	6	0	6	0	1.000000
联合,烟花	6	0	6	0	1.000000
禁,底层	15	0	15	0	1.000000
禁,红绿灯	5	5	0	0	1.000000
禁,红绿	5	5	0	0	1.000000
禁,腐败	5	0	5	0	1.000000
禁,布	5	5	0	0	1.000000
禁,吉	5	5	0	0	1.000000
禁,抢劫	5	0	5	0	1.000000
禁,穷人	10	0	9	1	0.900000
禁,普通	6	0	6	0	1.000000
禁,粗暴	8	0	7	1	0.875000
禁,疯狂	5	0	5	0	1.000000
禁,餐饮业	27	3	24	0	0.888889
禁,对准	27	3	24	0	0.888889
禁,没收	6	0	6	0	1.000000
禁,通工	12	0	11	1	0.916667
禁,交通工具	12	0	11	1	0.916667
禁,违反	6	0	6	0	1.000000
禁,横冲	11	9	1	1	0.818182
禁,锵锵	6	1	0	5	0.833333
禁,三人行	6	1	0	5	0.833333
禁,餐饮	28	3	24	1	0.857143
禁,龙岗	11	9	2	0	0.818182
禁,绿灯	6	5	0	1	0.833333
禁,直撞	8	6	1	1	0.750000
禁,横冲直撞	8	6	1	1	0.750000
禁,谋生	5	0	4	1	0.800000
禁,警力	6	5	0	1	0.833333
禁,坪	5	4	1	0	0.800000
禁,懒	17	1	15	1	0.882353
禁,铁站	10	7	1	2	0.700000
禁,收	8	1	7	0	0.875000
禁,地铁站	10	7	1	2	0.700000
禁,财产	6	0	6	0	1.000000
禁,客	6	6	0	0	1.000000
禁,可笑	6	0	6	0	1.000000
禁,规章	5	0	4	1	0.800000
禁,行政拘留	5	4	1	0	0.800000
禁,揽客	5	4	1	0	0.800000
禁,没钱	7	0	7	0	1.000000
禁,兜	6	6	0	0	1.000000
禁,环保	10	2	7	1	0.700000
禁,工具	14	0	13	1	0.928571
禁,买不起	11	0	10	1	0.909091
禁,权力	11	0	11	0	1.000000
禁,重点	8	6	1	1	0.750000
禁,蜀黍	7	7	0	0	1.000000
禁,公民	8	0	8	0	1.000000
禁,电车	6	1	5	0	0.833333
禁,来源	5	0	0	5	1.000000
禁,小车	6	0	5	1	0.833333
禁,宝安	8	6	0	2	0.750000
禁,一律	5	5	0	0	1.000000
禁,老百姓	19	0	19	0	1.000000
禁,外卖	34	6	26	2	0.764706
禁,道理	8	1	7	0	0.875000
禁,有钱	9	0	9	0	1.000000
禁,生产	13	0	13	0	1.000000
禁,上路	18	3	14	1	0.777778
禁,清理	5	0	4	1	0.800000
禁,无证	9	7	1	1	0.777778
禁,抓	28	6	21	1	0.750000
禁,权利	9	0	7	2	0.777778
禁,变成	7	0	6	1	0.857143
禁,民众	10	1	7	2	0.700000
禁,车祸	6	1	5	0	0.833333
禁,严	5	0	0	5	1.000000
禁,百姓	36	0	33	3	0.916667
禁,政	20	3	16	1	0.800000
禁,刀切	13	2	10	1	0.769231
禁,一刀切	13	2	10	1	0.769231
禁,规划	5	0	4	1	0.800000
禁,驾驶	9	8	1	0	0.888889
禁,暴力	8	2	6	0	0.750000
禁,收入	6	0	6	0	1.000000
禁,难道	11	2	9	0	0.818182
禁,烟花爆竹	5	0	5	0	1.000000
禁,社会	32	0	25	7	0.781250
禁,政府	54	6	41	7	0.759259
禁,负责	5	1	4	0	0.800000
禁,请问	6	1	5	0	0.833333
禁,为啥	5	0	4	1	0.800000
禁,路权	5	0	4	1	0.800000
禁,特区	5	0	4	1	0.800000
禁,钱	8	1	7	0	0.875000
禁,送	37	7	29	1	0.783784
禁,打击	5	0	4	1	0.800000
禁,允许	6	0	5	1	0.833333
禁,做法	9	1	8	0	0.888889
禁,人员	7	0	6	1	0.857143
禁,一刀	13	2	10	1	0.769231
禁,霾	6	0	5	1	0.833333
禁,加强	8	2	6	0	0.750000
禁,剥夺	7	0	6	1	0.857143
禁,增加	9	0	8	1	0.888889
禁,今年	9	1	8	0	0.888889
禁,解决	11	0	10	1	0.909091
禁,经济	13	0	10	3	0.769231
禁,服务	6	0	5	1	0.833333
禁,无奈	6	1	5	0	0.833333
禁,谁	18	1	17	0	0.944444
禁,车	31	3	22	6	0.709677
禁,出发	5	0	4	1	0.800000
禁,简单	14	0	11	3	0.785714
禁,汽车	37	3	30	4	0.810811
禁,雾	6	0	5	1	0.833333
禁,广	6	0	5	1	0.833333
禁,严查	10	7	0	3	0.700000
禁,相关	5	1	4	0	0.800000
禁,上班	5	1	4	0	0.800000
禁,到底	5	0	5	0	1.000000
禁,更是	5	1	4	0	0.800000
禁,责任	5	0	5	0	1.000000
禁,起	13	2	10	1	0.769231
禁,限	27	3	19	5	0.703704
禁,转	5	0	4	1	0.800000
禁,为何	9	1	8	0	0.888889
禁,只能	13	1	10	2	0.769231
禁,靠	6	0	6	0	1.000000
禁,少	10	2	7	1	0.700000
禁,难	8	1	7	0	0.875000
禁,限制	20	2	14	4	0.700000
禁,支持	29	22	6	1	0.758621
禁,只	34	4	29	1	0.852941
禁,行车道	5	1	4	0	0.800000
禁,自行车道	5	1	4	0	0.800000
禁,设计	6	0	5	1	0.833333
禁,路上	14	10	2	2	0.714286
禁,逼	13	1	11	1	0.846154
禁,组织	8	6	1	1	0.750000
禁,人民	26	5	19	2	0.730769
禁,呵呵	8	2	6	0	0.750000
禁,不行	7	0	6	1	0.857143
禁,为了	19	4	14	1	0.736842
禁,可	35	5	29	1	0.828571
禁,行	15	1	12	2	0.800000
禁,领导	9	2	7	0	0.777778
禁,号	5	0	4	1	0.800000
