ID	TARGET	TEXT
565	转基因食品	真为你支持转基因的行为感动，除了你还有哪个公知再为转基因呐喊，谨言慎行这不是央视记者必备吗？在中国什么时候都是政府说的算，虽然我拒绝当小白鼠，但你这种精神还真是那些转基因专家不能比的，当初的61个院士，如今有几个发言的
566	转基因食品	转基因大米销售被套上了“非法”的帽子，产、销就上不得台面。王局这片子选点不过瘾。 卖过转基因种子的老板一家干了非法的事，前后言行就不地道了。这种表现无疑给挺转抹了黑，给反转涨姿势。好歹俺们要挺转就得过合法性、合规性一关。
567	转基因食品	我能从新闻中得知的消息就是我军明令禁止购买转基因大米，我从小就是科技控，我是支持科技进步的，但BT63大米动物实验相关情况都未对公众详细说明，人体试验也未曾开展，法律明令禁止种植和销售，是否有没有安全问题就没有争议了！@崔永元@王志安@天津王麟
568	转基因食品	杂交品种基因符号改变不多，人为改变基因更不可控
569	转基因食品	转基因大米是不是安全，现在科学没有定论。作为每日必不可少的食品，必须是安全的，作为国家的权威机构应该是负责任的，我们民众必须有知情权，不能把我们当成小白鼠。
570	转基因食品	王志安的思维很奇特，所谓管理本身就是因为转基因是新科技有不确定性才管控避免烂种。
571	转基因食品	转基因作物有很多类的，有提高维生素含量的，有抗虫的，抗旱的，如果想要产量高的，难道是问题吗？抗旱抗虫，从外部就提高了产量。
572	转基因食品	转基因可以提升作物性能，可以摆脱化肥农药的依赖性，用化肥农药产量更高，从技术上转基因可以改变作物很多性状，但更多考虑是他的安全性。只开发出了不多的抗虫棉花，之类不多的作物。
573	转基因食品	植物会发生病变，就像一个人被艾滋病感染了，都有十年左右的潜伏期。安全验证这个东西是会被利益集团影响的，孟山都这样的公司本来就是生产化学武器的公司，此前就恶名昭昭了
574	转基因食品	转基因，是转，而不是造，这些基因本身就存在的，有人说吃了转基因作物，会没有后代，那么吃了其他有这些基因的作物会不会也没有后代呢？这个就是妖魔化现有的批准的转基因作物。
575	转基因食品	竟然扯到三体问题……杂交是一大串基因一起转，你知道转了以后有没有产生什么新蛋白么[挖鼻屎]，你研究过么，你咋知道杂交这么安全呢？你知道太阳辐射每天产生多少变异么？还有各种植物病毒，你没研究过怎么又那么放心的吃呢[挖鼻屎]
576	转基因食品	你们以为转基因就是廉价的代名词？多少学者辛辛苦苦在实验室研究出来的实验成果，只为了造福人类，为粮食危机寻找出路，被一群造谣生事的人断章取义煽风点火，转基因商业化还未起步便胎死腹中。为什么中国留不住一流科研人才？有人想过吗？
577	转基因食品	好办啊，让官员带头吃转基因大米什么声音都没有了。转基因食品不给官员吃，在民众不知情下销售给人民，干嘛，活该平民命贱吗
578	转基因食品	暗不暗示转基因大米有没有安全问题，都明摆在那了。这种大米是防虫的，是怎样防虫？虫子吃了会死，还是其它的什么原理呢？支撑人体生命的所有能量都靠食物转化来的。婴儿吃大人的奶水，大人闹肚子，小孩子吃了不健康的奶水也会闹肚子。那是因为小孩子抵抗力太弱了！
579	转基因食品	是的，安全肯定要验证，科学家会验证，但是有些人说，一代人没事，二代人没事，要很多代以后，就会有问题了，这个说法你感觉搞笑吗？很多代以后人类可能自己都有进化了，从类人猿到现代人可能也就几千代人的进化。不是我支持转基因，我就去感觉反对转基因的那些理由，阴谋论真的太滑稽，搞笑。
580	转基因食品	如果是好东西，想你们说的那么好，那好管着控着干嘛啊，一股脑儿种吧！妈的，掩耳盗铃！[怒]
581	转基因食品	建议那些盲目抵制转基因的人先去补一下基础生物化学知识再出来说话，不然跟谣言制造者有什么区别？媒体都只为了博眼球罢了，对他们早就失望了。
582	转基因食品	怎么给你解释呢？转基因作物其实改变基因的本质和杂交是一样的，杂交改变的更多不可控的，转基因是精确可控的，有人说转基因是什么阴谋论灭绝人种我感觉搞笑，反对转基因的人可能都是衣食无忧认为有绿色食品为什么要种转基因呢？其实现在种粮食的农民都知道化肥农药的滥用可能对健康危害更大
583	转基因食品	明明安全了，却不允许种植，研究干嘛[怒]
584	转基因食品	如果没有问题  国家会不允许么？  种转基因种子会是违法的么？ 这么浅显的问题  是非不分  智商捉鸡
585	转基因食品	【 围观“央视追查转基因大米”】http://t.cn/RPtvy41 简单梳理一下就会发现，崔永元在转基因微博论战中尽管言辞激烈，但他从未认定转基因一定是有害的。反倒是我们的一些科学家、学者、以及政府官员一会儿说转基因不安全，一会儿说转基因是高科技，值得信赖。
586	转基因食品	呵呵呵，其实你可以去中国最好的科普网站果壳网搜索一下转基因的相关内容，看完了看懂了你就明白了。农作物的重金属污染才是可怕的。
587	转基因食品	凡经权威部门批准的转基因产品安全性不低于任何自然产品。杂交水稻也是转基因。此问题上人云亦云者皆科盲，没有例外，必为后世笑。
588	转基因食品	1、华农的转基因水稻根本没做二年的长期毒性动物实验，涉嫌造假骗取安全证书；2、也根本没做人体实验；3、农业部有为转基因大豆颁发造假的安全证书的前科，农业部还有能信任吗？
589	转基因食品	转基因真是可以毁掉一个民族啊，亲，不要只为了眼前的利益啊
590	转基因食品	总有一天会害到自己，全转基因了，特供还能坚持多久！那些SB专家及监管人员，你们吃不到，不代表你们的后代能躲掉。丧尽天良！
591	转基因食品	转基因食品一直是困扰着我们。我就不明白了，既然是好东西为什么不明明白白的推广，让我们也吃得明白，而不是挂羊头卖狗肉呀。这到底怎么啦???
592	转基因食品	有人吃特供！草民只能吃转基因！
593	转基因食品	#转基因大米#小崔大叔绝对是背后的功臣，一贯的行事作风就是低调严谨，不为名不图利，那些污蔑小崔跟肘子斗法是为了炒作的人，送你们一句话：吃你们的转基因食品去吧，无知不可怕，可怕的是狗咬吕洞宾不识好人心。看看现在的豆油、大米、西瓜、蔬菜，说不定哪一个就掺杂着转基因混进我们的饮食里了。
594	转基因食品	其实说了那么多，只是因为现在很多人缺乏了解，直接把转基因看得和三聚氰胺一样，忍不住多说两句。如果这件事情是华农非法流出，当然得严惩。静等结果吧。
595	转基因食品	虽然我不是科学家，转基因不就是基因重组吗？会有毒？我不明白。说转基因不好的人念过书没？知道啥是转基因不？还是看见个新物种就本能的排斥？
596	转基因食品	我吃100天，吃了也没用，有种全家吃，我全家吃了，吃了也没用，有种吃100年，我活不了那么就，你看，吃转基因的活不了多久了，还鼓励大家吃。
597	转基因食品	吸烟是加大得癌概率，没有哪个国家的科学敢说吸烟100％就会得癌，有很多人抽烟没有得癌。而且这个还是已经被研究证实的，转基因的危害，有哪个国家的研究院说有确凿的证据发现危害了？没有证据却喜欢妖魔化自己不了解的东西，你这种质疑精神也是厉害啊[喵喵][喵喵][喵喵][喵喵]
598	转基因食品	真搞不懂人家这么卖力为了谁，大家没人想想这背后收益的是谁？骂崔的你们是想赶着尝转基因食品呢吗？当年美国人反对吸烟有害健康，因为没有直接证据表明吸烟会死人，好吧，等到几十年证据出来了大家不说话了，难道非要等到人类因为转基因食品导致各种突变，疾病出现时大家才说崔你当年说的对这有意义吗
599	转基因食品	部分记者和部分律师一样，谁给钱就为谁说话，跟卖老鼠药的贩子一个腔调，转基因无害，有种去教育欧洲和日本人，
600	转基因食品	吃转基因食品得坚持，看见没？坚持。谁他妈好东西用坚持，好东西应该叫享受才对啊！哈哈坚持，祝你能坚持到死。谁挺转基因食品谁就是傻X。
601	转基因食品	就因为不能理解，所以才去质疑啊……还有就是我想，就算生物工程类专业的也不是人人懂转基因吧？还有就是转基因食品要是真那么安全，为什么比咱们科技发达的一些资本主义国家都禁止了？还有就是除草剂的大量使用 真的使土地更板结了，还不知道残留多少。
602	转基因食品	其实不认可转基因不由崔永元引导，民众中反对者大有人在。国家推广转基因是因为这项科学有其先进性，但是不能强制让民众接受。民众有自主选择的权力，你接受你就吃，别说100天吃它个终身都是你自己的事；我不接受我就不吃，我只要求明显的标示出来。这跟素质没关系，人参还好呢，也不是人人都喜欢吗！
603	转基因食品	崔是好心开始，越扯越错，搞大了，不肯认错，掉不了头，转基因肯定是未来的趋势
604	转基因食品	对不起，我家没有糖尿病人，看样您家是有吧？还有就是我说反对转基因了吗？崔永元说拒绝了吗？只是怀疑他的安全性，希望让大家有知情权！！！还有就是已经说了，青霉素和胰岛素正常人用吗？那是对病患的，转基因食品可是每天上大家餐桌！！！！
605	转基因食品	你一个人吃一百天没问题，就能得出我们这上亿人吃几代都没问题的结论？这是你们家的科学？转基因之争已经持续好几年了，我特别想知道，在这段时间，那么多从事转基因研究的人员，比如方舟子，以及他们的家人，为什么不坚持转基因食物？！难道这不是最有力的证明吗？！
606	转基因食品	我老天 人生物工程专业的还能没常识不了解转基因食品？到底谁更没常识呢……作为化学化工系学生表示无语🙄 虽然不能说新闻系的崔永元不了解科学，但是你这个就你最懂的态度也是让人听不下去你的观点了，麻烦拿出强有力的科学依据好吗。
607	转基因食品	项栋梁表示，自己的行为不是人体试验，只是用这种方式进行表态，因为在他看来，结果是已知的，不需要试验。崔永元说，没有第三方介入，项栋梁的试吃没有任何科学层面的意义。我倒偏向崔永元的说法。项栋企图用没有第三方公证的所谓“表态”来替代科学实验，证明所谓的转基因食品是安全的！无聊！无赖！
608	转基因食品	你真的觉得若干年后没问题  他们就会相信转基因没问题？   他们还会说  转基因这东西  会影响后代  导致畸变   就算后代没问题   他们还会说是几代后开始产生影响╮(￣⊿￣")╭
609	转基因食品	美国稍微上档次点的狗都拒绝吃转基因了： O拉布拉多-麦克斯 中国居然有这种自轻自贱的贱货，被转基因砖家当猪狗不如的东西来耍弄（居然给他吃植酸酶玉米猪饲料）， 有这种甘愿吃低人一等的牲口饲料的窝囊废，难怪孟山都更看不起中国人了！
610	转基因食品	我不是支持崔永元，只陈述自己的观点。高中学了三年生物学过转基因，我想说大自然演变了这么长时间自然有它自己的方向。转基因发展的时间并不长，若干年之后会出现什么状况谁又能预言呢。还有才100天，玩呢？
611	转基因食品	你是小学生吗？有害物质非得是蛋白质？你还真当人体百毒不侵，你屌，你不怕你吃呗，你孩子你全家都吃呗。人美国出口的转基因食品一大堆，人家国内才不吃呢！傻不傻，科学是把双刃剑，我们避其锋芒，才能造福人类。对待一些未知东西我们还是谨慎为好，不能冒进。
612	转基因食品	商业炒作吧。试吃100天没有，试吃100年不知道有没有，真的，转基因食物没有存在的意义。
613	转基因食品	看来，被转了基因的货，智商都成了问题。这个记者，要是这么信仰转基因食品，那么他还理应动员其父母外公外婆爷爷奶奶以及其女友，也“试吃”一百天。
614	转基因食品	如果出，我会吃的。目标基因功能已知，载体功能已知，宿主产物已知。转基因生物的有机产物糖脂蛋白核酸，能让你吸收到体内的是这些大分子产物吗？你是担心什么有毒呢？还鉴别不出来吗
615	转基因食品	不能分析出，动物和人毕竟不一样要不为什么有些疾病只感染人不感染动物，而且有实验证明转基因食品会阻碍实验动物发育。再说一遍，不是基因有毒，是你不知道新基因的表达产物会不会对人有害。你去吃吧，谁知道中国转基因食品链是什么样子？
616	转基因食品	你查查有谁能查清转基因动植物变异可能产生成分的，确保它安全。正是由于如此所以说转基因不安全！由于基因的编码所以只要有新的转基因产生就不能绝对安全。确保安全当然可以吃。就是因为你不可能确定转基因食品的安全。
617	转基因食品	成分复杂，当前技术能分析出来吗？有危害，人吃之前的动物实验能发现吗？至于朊蛋白，没有基因，可能出现吗？假设有危害的基因转入，宿主容易存活吗？我支持转基因，只要验证了安全可控，亲！
618	转基因食品	转入的基因也是自然界本来就存在的，它的产物也是自然界存在的，目的是让一种植物具有它本来不存在的特性。并不是所有的转基因方案全盘接受，经过严格筛选安全可控，为什么要反对？
619	转基因食品	我支持转基因。一，技术无罪；二，严格审批的转基因食品安全。因无知而睡不着的人不能称之为清醒。
620	转基因食品	那些反转的，你们自己想想你们得到信息的来源是可信的吗？是朋友圈还是qq空间？研究转基因的都是一线的生物学家，你是宁愿相信他们还是一些随便某个人都能编的骗转文？
621	转基因食品	转基因作为一种技术，本身不该承担伦理和道义的问题，关键在于使用的人。对于认为转基因食品有问题的，自然需要了解转基因的基础知识，而不是单方面听信，否则只能强化自身既有的观点。希望在对待转基因上大家秉承客观、公正、真实的态度，而不是使用未经证实的、缺乏证据的流言。
622	转基因食品	要吃就吃一辈子。并且要有医生跟踪定期做身体检查，这样才有意义。实际上崔永元的初衷不是禁止转基因，而是倡导转基因标签化，买不买让顾客去选择。而转基因商家害怕标签化后顾客不买帐，影响销售，所以就诋毁崔永元。食品具有广泛性，转基因一旦有问题将是人类的灾难，所以做多严格的实验都不为过。
623	转基因食品	很多在评论里人他们也许不是被雇佣的水军，但觉得他们根本不了解来龙去脉，而且严重缺乏常识，建议他们以身作则，言行一致，非转基因食品不吃。
624	转基因食品	。。。你这都人身攻击了，目前人类种植的植物类食品都是成百上千年来不断杂交诱导培育的，说白了就是改变了原始基因。不要把转基因想的多吓人，从老祖宗开始就再吃了。
625	转基因食品	不是说中国是没有科学家做实验.只是外国人做了动物试验，确定会致癌和不育的.不知道是不是真的，说转基因的大豆泡也不会发芽～
626	转基因食品	我觉得转基因不能吃，你吃，你爱吃，是你的事
627	转基因食品	别把自己个儿吃成转基因了，绝壁是世界上首例[doge][doge][doge]
628	转基因食品	吃又怎样？还能吃死我了？稍微有点生物常识的都知道转基因并没有大害。再说你以为生活中的转基因还少了？农作物的抗性，嫁接水果这些哪个不与基因工程有关？
629	转基因食品	辞职吃转基因？用得着么？看他的样子就知道转基因要不要吃了！
630	转基因食品	还真是什么人都有啊，转基因食物不经过四代以上人本身的实验不要妄图断定它有害或无害，谁也不可能用人做这么长时间的实验，最安全的是坚决拒绝转基因。如果转基因作物作为中国人的主粮种植，这风险太大，那不是什么政权圬台或国家分裂，而是有可能亡国灭种！
631	转基因食品	不，是因为现在的米喂不饱所有人，病虫害天灾旱涝盐碱等等。科学家研究转基因是为了解决全世界的人民吃饱饭的问题，并非你们狭义的理解是商人为了赚钱而已。food security不仅是粮食安全，更重要的意思是确保粮食供应充足。
632	转基因食品	关崔永元什么鸟事？说他有意义吗？等问题出现在我们的后代的时候，你就知道后悔了。人有没有常识关你鸟事？你有你吃吧，最好把全世界的转基因食品都给吃了.别的国家不同意进转基因食品，老百姓抵制转基因食品，到中国了就奇了怪了，都不怕死啊怎么的？都那么敢吃呢？有没有问题干嘛咱们去当实验品啊！
633	转基因食品	转基因没问题吧，你吃鸡不会长鸡冠也不会打鸣啊。人体吸收最小单位不是把分子氨基酸啥的没到基因程度把。就是要注意转基因不要产生有害变异就好了。
634	转基因食品	干部们都在说，转基因食品安全无害，可是没见过中南海的食堂有转基因食品，没见过他们的餐桌上少过特供。 我没有特供，所以我对转基因食品持谨慎态度，在国家没有立法之前，部分人为了利益就偷偷的大面积种植，这是违法！
635	转基因食品	转基因这种东西，我还是认为一定要标注清晰明白，让支持的去吃，反对的可以选择不吃，没什么好吵的
636	转基因食品	我支持转基因；你先吃；先吃就先吃！不懂常识。。。 其实我觉得食盐是氯化钠才是常识[挖鼻]
637	转基因食品	我们要分清楚啊，崔永元去找的转基因，添加的是除草剂的转基因植物，吃起来会对人有害。这个抗虫病的基因，对人没什么问题啊，植物本身就有的。我觉得大家不要一棒子打死转基因，要看怎么转，转了什么基因，对人体有没有危害才是关键。
638	转基因食品	但说常识，这位项记者确实缺乏基本常识。就算转基因有问题，他也不是毒药，吃一年当时也死不了！
639	转基因食品	准备买沃尔玛的东北大米，旁边一大妈跟我说，别买东北大米，都是转基因，我就是东北的，我们自己都不吃东北的米
640	转基因食品	农科院的试验田里哪个不是杂交转基因的？那些不是种出来推广的产品吗？能长出常见蛋白质和多糖不就行了，还真以为消化了能改变人的DNA呢？
641	转基因食品	理论上来说转基因产品是无任何危害的。只是改变了基因片段而已，吃下去最后还不是变成葡萄糖。整条染色体都改变的三倍体无籽西瓜都没事，别说这个了
642	转基因食品	转基因技术肯定是科学的，如果因为转基因技术是科学的而让全中国的老百姓当小白鼠无疑是残暴的，这种残暴的拉级在中国很多，从上到下！这种拉级将不得好死！！！
643	转基因食品	东北如今太成问题了 人口流失 环境污染 一派颓势 种植转基因作物有补贴啊 农民哪有那么高觉悟 哪知道者玩意祸国殃民
644	转基因食品	无所谓，反正看了这么多松鼠会的科普文以后，也知道转基因没那么可怕了[微笑]看天下你这么制造恐慌真的好么？有空多看看科普，别暴露无知
645	转基因食品	请东北的同学们回家多给家里人，父老乡亲们多讲讲，不要贪图便宜和收成，转基因的东西种多了，地会荒……再不能用来种普通的粮食了就，而且这个对人体无害但是对后代的影响是不可估量的，不要为了自己的一点利益，害了自己的子孙后代
646	转基因食品	转基因是好东西，虽然目前研究风险可控，但粮食从来都不是单纯的科技问题，基础民生物资，命脉的东西还是放在自己手里更安心啊
647	转基因食品	这种三无新闻值得信？美国农业部有那么多检验合格的转基因产品你怎么看不到？你能找到证明转基因全有害的文献吗？
648	转基因食品	美国不重转基因的东西，如果你看过南开大学教授讲的军事理论课，有一节讲的就是转基因，转基因的杀精率达到80%，这是做过实验的，当然还有许多，自己上网查
649	转基因食品	东北就是这样，我听说的事，卖种子给农民的是并未告知是转基因种子，种出来之后，人家来收购的时候才会告诉，然后按转基因的低价收购，最后正常进入市场[微笑]我就是东北的，我们只吃九三非转基因大豆油…其他的都不敢碰
650	转基因食品	一直搞不明白为什么会出现转基因这种食品，是正常食物不能吃了吗？要生产这种存在争议的东西！我强烈建议生产者，研发者，批准者，自己先吃个十年二十年的，再来倡导我们吃！人民不是小白鼠！
651	转基因食品	中国人的普遍科学素养确实堪忧啊[汗]看了评论，这么多人还在反对转基因，但是你看看反对的理由，真是让人哭笑不得。
652	转基因食品	我也对国人的科学素养感到担忧。。。不信科学信迷信。。我是支持转基因的，看了那么多科普文，真的觉得国人都被无良媒体给害了。杂交水稻说白了就是低等的转基因。
653	转基因食品	转基因本来就无害，都被无良媒体给造谣的[拜拜]看评论就知道大家的科学素养[拜拜]
654	转基因食品	转基因属于基因工程，是广义的基因重组，然而袁隆平爷爷的杂交水稻是杂交育种，是狭义的基因重组。两种都是把优良基因整合到同一生物种上，本质上是无区别的，那你放心吃杂交水稻为什么不放心吃转基因呢?
655	转基因食品	说转基因食品安全的人是从来都不吃的人。
656	转基因食品	世界上还没有人敢说那个转基因植物是安全的[doge]
657	转基因食品	让你去看知乎是想让你知道转基因是什么，知乎也有反转的啊，但是他们都知道转基因是什么，还有谁告诉你转基因不成熟的现在市场上转基因都是完全成熟可控的品种好吗，美国超市都卖了好几年了，人云亦云是指在你对某一个东西完全不了解的情景下对某些东西发出旁人所给的评论的形容词！
658	转基因食品	如果要解释的话微博140个字根本说不清楚，你自己去知乎搜索转基因吧，上面很多答主写得很通俗易懂，我们并不反对你们不吃它，但至少请你知道它是什么东西，请不要人云亦云的无条件反对，因为在还没开拓出宇宙殖民地的时代，转基因会是人类的未来
659	转基因食品	所谓转基因，就是把一种食材的基因转到另一种食材，比如把某种抗冻极地鱼类的基因转到番茄里，就可能在冬天种植番茄。你吃番茄没问题，吃鱼没问题，吃抗冻番茄就要了命啦？
660	转基因食品	不研究转基因地球的粮食根本满足不了爆炸的人口，研究航天开阔球外也被喷，研究高产转基因作物也被喷，你知道地球上粮食有多缺吗？说白了转基因不是单中国，而是整个世界科学家开启的自救行动
661	转基因食品	我们这儿有脱毒马铃薯，就是转基因的，吃了十几年了……[挖鼻]
662	转基因食品	国家搞航天有人喷，搞转基因也有人喷，到底还是政府的科普工作没做好，大多数喷的人估计都不知道转基因是什么东西。
663	转基因食品	再怎么转基因你吃进去基因不都被消化分解了？平常吃的什么东西不是经过成百上千年变异过得。人又不是虫族，吃进去还能把基因整合到自己身上吧。
664	转基因食品	转基因安全？怎么不把特供全改为转基因食品！
665	转基因食品	不要妖魔化转基因食品，将来地球上人口增长粮食供应不足就靠这东西来解决粮食问题呢。
666	转基因食品	看，这就是吃转基因食品的后遗症[偷笑]
667	转基因食品	好像说得不转基因就安全一样[笑cry] 特供是什么鬼，都是中国人，吃的东西还分369等？
668	转基因食品	评论里智商堪忧啊，中国批准的转基因没有多少种，能控制好并且对民众的科普工作做好，就没那么多人天天站出来乱反了的[doge][doge][doge]，学食品科学的路过，反正说不吃的，你吃进去了也不知道，2333333（有几种东西市面上只有转基因，真怕的自己去查）反正我吃[好囧]
669	转基因食品	高中问过生物老师，大学问过农学院的学长们，谁都搞不清转基因食品到底是会不会带来不良影响。只能说，如果害怕，就吃非转基因的好了
670	转基因食品	吃着袁隆平的大米抵制转基因我也是醉了 中国基础教育除了教知识 教不会这些人思考啊
671	转基因食品	你既然不吃，为什么要喷转基因，你难道是吃过然后断子绝孙么，这又不是强制性的，既然你不食用，为何抵制转基因，有一些人并不是今天吃不吃转基因的问题，而是今天不吃的话，明天就会饿死的问题，请勿阻碍转基因的发展
672	转基因食品	“转基因”这个问题最重要的是公开透明，而不是让一群连表达载体是什么都不知道的人整天在网上撕，没有意义。不要再出现什么“用中国儿童做转基因试验”，“市售食用油50%是转基因”这样的新闻或者谣言。是转基因的食品标明，“不含转基因”的就一定不能有。把知情权给人民群众，这才是最重要的！
673	转基因食品	有机，原生态，土产品，通通是让有钱人交智商税好吗？反正你们这些反对转基因也没用，现在很多都是转基因或者转基因制备的，你们躲也躲不掉。历史发展是阻挡不住的，认为火车的发明会破坏风水的迟早会被历史抛弃。
674	转基因食品	转基因不是一吃就犯病的好么 谁能保证10年20年之后不出事?!
675	转基因食品	话说我从头到尾也没说过抵制转基因吧，只是说谨慎使用又没针对你，是你之前对我的态度太过傲慢，不过照你这么说读书又有何用
676	转基因食品	科学理论上没有问题，但是在实验中，某些低等哺乳动物因为长期吃了转基因食品，致癌率大大提高。确实，我们说不出哪里有危害，因为我们也找不到，但现在技术还不成熟，转基因是可控的，但基因的表达是不可控的，我们不能就保证它是否安全，科学不是谁对谁错，科学是可以讨论，寻找相对的真理，不是骂人
677	转基因食品	请问美国大豆是转基因还是杂交育种，我真不知道，如果是杂交育种，我认为是无害的，但转基因就不一定了
678	转基因食品	高温当然可以了，不然你平时都不拉肚子啦，浇大粪成本高，现代农业不用的，现在都不是用化肥了，你如果真想了解转基因，多看一下，就知道了，转基因没有多少恐怖，不要被名字给吓到了
679	转基因食品	看到回复的人有许多人有一定的专业知识，我真的很感动，大家不要撕逼了，转基因在理论上对人体无害，但实验中，某些低等哺乳动物因食用转基因食品，大大增加了致癌几率，请大家一定不要吃，不要被爱国贼的道义所挟持了
680	转基因食品	我也知道辣条不好，但我就是爱吃，转基因也许没问题，但我就是不吃。[拜拜]别人不吃，就说别人傻逼，科学文盲的人我也是醉了，吃什么你都要管？
681	转基因食品	转基因是定向改变基因，变异是不做限制，两者不完全一样。转基因基因可控，但其产物作用于生物链作用未知，可以研究，但要规范，而且在未验证前不要急于推广
682	转基因食品	选择权已经留给大家了，现在是社会上就是反对转基因，不让种，知道吧，误国啊
683	转基因食品	杂交这种无序的基因交换，在历史上出现过中毒事件，但是转基因的，现在还没出现过，你们说哪个安全，杂交水稻都能接受 ，转基因就是接受不了，真不知道是为什么
684	转基因食品	哎，我们2个和这些人说了这么多，人家就是不信啊，宁愿相信一些人的造谣，也不相信科学，无奈啊，杂交和转基因本来是一个东西，差不了多少，我看转基因这个名字得改改，不然会产生恐惧，
685	转基因食品	只有是通过安全检测的都是无害的，普通的农产品检测不太严格，转基因的检测很严格，通过检测的转基因食品是比非转基因的安全的，那些没有通过的安全检测的，可能会产生一些毒素，这些是很容易发现并检测的，是不会通过的
686	转基因食品	方舟子大学学的是生物化学博士学位，他比你们这些人懂多了，他有什么利益捆绑吗？袁隆平也支持转基因，只要是学过的，没有不支持的，我们的反转人士们，天天看这韩剧，聊着娱乐新闻，突然看到转基因，也要发表自己的观点，不懂的人就闭嘴，中国的农业现代化都被你们这些舆论给耽误了
687	转基因食品	袁隆平在搞转基因，因为他知道转基因比杂交还要好，转基因和杂交在分子理论上没什么区别，只是不同的方法而已，没有所谓专门研究转基因的，只要搞这个的，杂交，转基因，都是一个研究课题，
688	转基因食品	我说过袁隆平的杂交水稻有害了吗？一群傻逼，全文都看不懂，杂交水稻都无毒无害，转基因更是无害，知道吧，我是这个意思，一群人在这里瞎比比
689	转基因食品	来来来，让农业部的领导们每天都吃转基因食品，30年之后没问题的话我们就吃[挖鼻屎]
690	转基因食品	看了你的几条评论，感觉你不过就高中学了几天生物罢了，在这里装什么大头啊，你懂，你可以选择吃，我不懂，我害怕，我可以选择不吃转基因，不吃就是无知么？我不知道转基因有没有危害，但是你也不能证明它100％安全是吧，所以每个人都有选择信与不信，吃与不吃的权利。
691	转基因食品	这不是一个短期就能判断转基因有没有问题的问题，
692	转基因食品	这东西就算有什么问题不是说你吃几顿就吃出问题的，吃三公斤顶鬼用
693	转基因食品	你们打的疫苗啊胰岛素也是转基因产物呢 怎么没见你们变异成丧尸呢[呵呵]喷袁老的杂交水稻我也是呵呵哒 高中生物没学好的喷子要不要我给你一本王后雄[呵呵]
694	转基因食品	靠吃能科普？转的基因，你是靠吃能确定有无副作用（你以为是检验拉不拉肚子吗？）还是靠吃能确定转基因的效果？怎么这么蠢！
695	转基因食品	我看应该把国家也变成转基因国家，
696	转基因食品	说不吃的人你们高中毕业了吗？？！！！
697	转基因食品	我那天，看了个美国的调研，说很多明显的致癌物观众不知道，反而多于50%的人认为转基因是会致癌的[汗]，支持转基因的其实绝大部分都是学这专业的，学这专业的人才真的会知道是怎么回事，我支持买家有知情权，但没专业知识就乱扣帽子和去看病以为自己是医生什么都懂的傻冒一样让人讨厌
698	转基因食品	袁隆平是杂交水稻，就好像你爸和你妈啪啪生下了你。转基因是转基因。我靠，这么多说转基因没问题的人，连杂交是什么都不知道。[汗]
699	转基因食品	我不懂我不懂，我无知，我文化水平低，你吃，你随便，好吧，我蠢，但我总有不吃它的权利吧。
700	转基因食品	呵呵哒，不管你们愿不愿意吃，反正我不吃，觉得新品种环保无毒少农药产量高的亲们自便哈。对了，还有那些把袁隆平教授的杂交水稻和转基因分不清的无知的喷子[呵呵]呵呵哒。
701	转基因食品	论安全，转基因高杂交，杂交高于诱变，诱变的你们都敢吃，转基因的却不敢，懂不懂啊，那些反转基因的都是理科文盲，看看崔永元就知道，数学高考考了几分的人来谈什么转基因安全性，笑话，真正搞科学的哪个不知道转基因的安全，反转的人的社会成分构成一看就知道，基本以女人，文科生，智商低的为主
702	转基因食品	从逻辑学证明一件东西有，容易，证明没有难。转基因的没有危害很难证明，大众心存疑虑很正常，愿意吃的人，不愿意吃的不吃，就这样。基因改变一个位点都有蝴蝶效应，现在研究不够成熟，投入使用，为时过早。
703	转基因食品	哈，我喜欢你这样的讨论，至少言而有物[good]，其实虽然杂交水稻都是水稻弄出来的，但也是有水稻的突变株，具体突变株只是会影响他自己不能生育而已还是会有其他副作用还是不能说死的，就像也不能说转基因就绝对不安全一样，我支持转基因，是在饿死和相对安全这两者上来看，我觉得转基因还是好的
704	转基因食品	你们用一代人吃来试试啊[怒骂][鄙视][鄙视]     我生物是体育老师教的[酷]
705	转基因食品	客观说，转基因外国人也吃，问题以我们国情来看，食品监管支持不了合格的转基因食品销售与种植！时机没到别乱吃丫
706	转基因食品	找网友当小白鼠？肘子你自己怎么不当小白鼠！有本事你给自己和你全家吃转基因大米转基因油！还有辣些说转基因是好东西的官方，有本事你们自己也吃！只要你餐餐吃，吃个几十年，你全家都没问题，那才是最好的证明！
707	转基因食品	两点。 1. 跟中国比起来，美国社会中40岁以下过敏体质人群特别高（对面粉， 糖等）， 虽然可能跟转基因食品没有关系（有观点是抗生素导致的），但是可以证明非天然因素对后代人的健康是有很大影响的。2. 不论转基因可否进入市场上，进行标示是必须的，消费者有权利知道自己买的是什么， 并自己判断。
708	转基因食品	你吃不吃 吃多少与我无关，你们卖给我们的产品，请清楚的标明是否转基因，谢谢
709	转基因食品	没说不支持转基因，只是应该在产品上明确标出哪些是转基因哪些是非转基因，选择权应该在消费者手上！
